380;0.000116125;0.000135984;0.000126693;0.000307828;0.000297762;0.000215631;1.69124E-05;0.000105454;0.000187796;0.000138842;0.000251837;0.000202816;2.07294E-05;0.000210449;0.000215821;0.000116618;0.000187661;0.000341661;0.000196692;0.00025703
381;0.000323199;0.00018302;0.000170272;0.000337496;0.00030645;0.000227317;0.000151101;0.000158437;0.000142653;0.000222161;0.000175178;3.52999E-05;0.000180457;0.000138901;0.000342332;0.000229318;0.000228755;0.000213925;0.000284165;0.000146121
382;0.000186767;0.00012831;0.000105849;0.000134118;0.00020963;0.000198435;0.000249282;0.000125892;0.000199288;9.28603E-05;0.000299744;0.000291042;0.000376314;0.000310235;0.00022196;0.000249192;0.000163607;0.000170853;0.000207819;0.000194389
383;8.94088E-05;9.2281E-05;0.000186399;0.000339925;7.38446E-05;4.17316E-05;0.00014485;6.49709E-05;0.000272773;0.000198357;9.56226E-05;0.000175305;9.61628E-05;7.38949E-05;0.000135981;0.000192251;0.000192117;0.000305235;9.54662E-05;0.000147302
384;0.000243261;0.000137269;0.000181157;0.00011462;6.33728E-05;0.000199698;0.000212085;0.000213232;0.00023926;0.000138413;0.000108672;0.000109807;2.97586E-05;0.000222456;0.000109315;0.000117561;0.000238646;0.000273913;0.000184782;0.000167537
385;0.000302166;0.000114065;0.000265978;9.25884E-05;1.04073E-05;0.000104591;0.000311874;0.000214379;5.32083E-05;0.000282131;6.88061E-05;0.000212833;0.000208858;0.000185959;0.00015334;0.000224534;0.000257514;0.000252359;0.00023691;0.000195272
386;4.81931E-05;0.000199687;0.000230186;0.000186294;8.31317E-05;0.000177857;0.000242978;0.000109917;0.000139281;0.000218485;0.000162497;0.000118066;0.000284299;3.13055E-05;0.000173353;0.000247151;0.000135675;0.000149626;0.000175919;0.000164829
387;8.53147E-05;0.000137404;0.000214394;0.000128455;0.000198506;8.93809E-05;0.000166088;0.000285253;0.000234306;0.000218719;0.000173274;0.000195488;0.000166342;0.000113795;0.000170518;0.000215761;0.000190269;0.000155203;0.000106771;0.000135474
388;7.94027E-05;0.000313811;0.000146016;5.82933E-05;0.000330806;0.000196382;0.000246577;0.000232436;0.000212975;0.000260353;0.000193592;0.0002275;5.88447E-05;9.77088E-05;7.78977E-05;0.000265643;0.000148263;0.00022921;0.000126965;0.000228692
389;0.000184983;0.000145998;9.83234E-05;0.000140738;5.85178E-05;0.000123218;0.000198066;0.000218354;0.000138227;0.000240073;0.000167716;0.000203144;0.000178501;0.000144057;0.000119559;0.000170279;0.000113705;9.71034E-05;0.000128232;0.00018996
390;0.000212319;5.34244E-05;0.000117315;0.000152655;0.000162728;0.000219021;0.000235297;0.000202462;0.000168052;0.000148609;0.000207219;0.000176016;0.000196856;0.000170674;0.000129074;0.000125617;0.000219051;0.000130236;0.000123397;0.000112202
391;0.000186536;0.000121994;0.000110086;0.000111222;0.000229873;0.000154033;0.000140443;0.000201449;0.000198953;0.000228249;0.000111599;9.54438E-05;0.000139061;0.000110801;0.000198677;0.000185922;0.0001725;8.04644E-05;0.000109866;0.000316426
392;0.000135276;0.000157576;0.000153866;0.000187799;0.000148039;8.10493E-05;5.27492E-05;0.000141084;0.000203181;0.00012707;0.000201024;0.000157271;0.000146378;4.61685E-05;0.000100235;0.000118909;0.000119248;0.000157651;0.000104696;5.85327E-05
393;0.000132717;0.000183493;0.000164658;0.000168197;0.000162736;0.000120001;7.43456E-05;0.000218187;0.000218347;0.000218265;0.000161473;7.23228E-05;0.000195734;5.31105E-05;0.000127766;0.000152428;0.000157118;0.000204545;0.000149582;0.000148624
394;0.000158604;1.36392E-05;0.000303201;0.000126295;0.000281028;7.68583E-05;7.0693E-05;0.000217885;0.000183269;0.000176609;0.000155237;0.000198342;0.000192173;0.000148393;0.000127926;0.000141714;0.000145506;0.000123318;0.000226114;0.00020165
395;9.87705E-05;0.000141434;0.000157189;5.47888E-05;0.000175864;0.00019623;0.000184197;0.00019341;0.000248805;0.000151221;0.000152607;0.000218838;0.000179965;0.000129912;0.000144064;0.000100907;9.3719E-05;7.39433E-05;0.000178341;8.20048E-05
396;0.000211857;0.000184357;0.000217069;0.000215203;0.000125997;0.000230327;0.000165101;0.000186577;0.00021898;0.000173815;0.000187449;0.000154369;0.000185039;0.000166956;0.000198174;0.000113998;0.000150371;0.000118097;0.000149347;0.000112597
397;0.000149861;0.000117101;0.000254467;3.60701E-05;0.000128735;0.000107201;0.000193875;0.000171129;0.000151172;0.000203602;5.47376E-05;0.000149269;0.000257552;0.000252903;0.000181392;0.000144739;0.000235494;0.00022158;9.14689E-05;0.000126075
398;0.000137709;0.000162959;0.00020089;0.000162579;0.000141531;0.000102652;0.000191923;0.000140317;0.000183348;0.000128206;0.000236396;0.000232;0.000297815;0.000203546;1.52001E-05;0.000169758;0.000156775;0.000141297;9.81931E-05;0.000180669
399;0.000153247;0.00013246;0.000176277;0.000196625;8.50931E-05;0.000117818;0.000133328;0.000197154;0.000218373;0.000194181;0.00022484;0.000207897;0.000242304;0.000179529;8.73748E-05;0.000158902;0.000156585;0.000157684;0.000172801;0.000216462
