380;9.7951;0.001919;0;0.001;0;0.001;0;0;0;0;0;0.002;0;-1.35525E-20;0;-5.42101E-20;-1.35525E-20;0;0;0.001;0.002;-1.35525E-20;0;-7.94093E-23;0;3.38813E-21;3.38813E-21;0.001;0.001;0;0;0.001;0.001;0;0;0;0;0.001;0.001;0;-9.46633E-30;-1.35525E-20;0;0;0;-5.42101E-20;-1.35525E-20;0;0;-1.35525E-20;0;0;-1.35525E-20;0;0.003;0;0;0.001;0.003;0;0;0.001;0;0.003;0.001;0;0;0.001;0;0;0;0.001;0;0;0;-1.9363E-121;0.001;0.001;0.001;0.002;0.003;0.001;0.001;0.001;0.001;0;0;-6.77626E-21;0.003;0;0;0;0;2.71051E-20;0;0;0;-1.35525E-20;5.42101E-20;0;0;0;0;0;0;0;0;0.002;0;0;0;0;0;0;0;0;-3.72694E-20;0;0;0;0.001;0.001;0;0;0;0;0.001;0;0;0;0;0;0;-1.35525E-20;0;3.38813E-21;0;0;0;0;-7.94093E-23;0;-0.001;0;0;0;0;0;0;-7.94093E-23;0;0;0;0;0.001;0.001;0.002;0;0.001;0;0;0.001;-0.002;0.001;0;0;-0.002;0.001;0;0;0;0.001;0;0.004;-8.35239E-53;0;0;0;0;0.001;0;0;0;0.001;0;0;0;0;0;0;0;-0.001;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0;0;0;0;0.001;5.42101E-20;-2.40741E-35;0;0.541;0.001;5.42101E-20;0.541;0;0;0;0;0.001;0.001;-2.03288E-20;0.001;0;0.001;0.001;0.001;0.001;0.003;0.001;0.001;0.001;0.002;0.004;0.001;0.003;0;0;0.001;0.001;0.001;5.42101E-20;1.4773E-126;3.87741E-26;0.001;-1.5127E-123;0;-4.03897E-28;0;-8.47033E-21;-1.35525E-20;0.001;0;0.001;0.002;0.001;-5.42101E-20;0.001
381;10.0096;0.002256;0;0.001;0.001;0.001;0;5.9483E-118;3.7818E-124;0;1.8288E-99;0.002;1.2392E-119;5.42101E-20;-2.3636E-125;-0.001;5.42101E-20;7.0442E-133;-0.003;0.001;0.002;0;0;-5.29396E-23;-1.1007E-134;-1.35525E-20;-2.11758E-22;0.001;0.001;7.96546E-59;1.01958E-56;0.001;0.001;0;-2.129E-109;1.3306E-110;8.5159E-108;0.001;0.001;2.5379E-116;0;5.42101E-20;5.7706E-129;1.6243E-114;5.7706E-129;-0.001;5.42101E-20;1.6243E-114;2.5379E-116;5.42101E-20;0;-2.3636E-125;5.42101E-20;0;0.003;0;0;8.13152E-20;0.003;0;0;0;0;0.003;0.001;0;4.81482E-35;0;0;3.00927E-36;0;0.001;0;0;0;7.7452E-121;0.001;0.001;0.001;0.002;0.003;3.38813E-20;0.001;0.001;0.002;0;-7.3151E-99;0;0.001;0;5.4863E-99;0;-7.3151E-99;0;0;-4.0042E-146;0;5.42101E-20;0.001;1.2392E-119;5.0759E-116;5.9483E-118;3.7818E-124;1.2392E-119;5.9483E-118;-3.0981E-120;2.71051E-20;0.001;2.71051E-20;0;2.71051E-20;3.7818E-124;0;1.8288E-99;0;3.6576E-99;-5.0822E-21;0;1.8288E-99;8.8053E-134;4.06576E-20;4.06576E-20;1.5127E-123;1.7312E-128;1.7727E-125;0;0.001;0;-6.01853E-36;5.5033E-135;0;0;-1.1541E-127;0;0;-2.11758E-22;0;-1.1541E-127;0;-3.9655E-118;-5.29396E-23;0;-2.02229E-20;-1.1541E-127;0;5.5033E-135;-1.1007E-134;0;-3.9655E-118;-5.29396E-23;-1.1541E-127;5.5033E-135;1.05879E-22;7.96546E-59;0.002;2.71051E-20;0.002;7.96546E-59;0.001;7.96546E-59;0;0.001;-0.001;0.001;7.96546E-59;1.01958E-56;-0.001;0.002;1.05879E-22;7.96546E-59;0;1.0842E-19;0;0.004;0;0;3.4881E-105;-2.129E-109;1.3306E-110;0.001;3.4881E-105;0;3.4881E-105;0.001;-2.129E-109;1.3306E-110;-1.0464E-104;-2.129E-109;1.3306E-110;0;3.4881E-105;2.71051E-20;1.3306E-110;0;-2.129E-109;3.4881E-105;8.5159E-108;0;0;-1.0464E-104;-2.129E-109;1.3306E-110;-1.46302E-98;1.3306E-110;0.001;0;1.3306E-110;0;3.4881E-105;0;0.001;4.81482E-35;0;0.643;0;0.001;0.643;0;0;0.001;0;2.03288E-20;0.001;-7.6233E-21;5.42101E-20;-2.29589E-41;0.001;0.001;0.001;0.002;0.004;0.001;0.001;0;0.002;0.004;0;0.003;5.42101E-20;-0.001;0.001;-2.71051E-20;5.42101E-20;0.001;-5.9091E-126;9.69352E-27;5.42101E-20;6.0509E-123;0.001;1.51461E-28;0.001;0;0;0.001;0.001;0.001;0.002;0.001;0.001;0.001
382;10.2273;0.002653;0;0.001;0.001;0.001;-2.2324E-103;0;0;-2.0791E-112;7.3151E-99;0.002;-4.9569E-119;0.001;1.8909E-124;0;0.001;5.6354E-132;-0.004;0.001;0.002;0.001;-2.2541E-131;2.11758E-22;0;5.42101E-20;1.16467E-21;0.001;0.001;0;0;0.001;0.001;0;-8.5159E-109;0;0;0.001;0.001;0;-1.26218E-29;0.001;0;0;0;0;0.001;0;0;0.001;0;1.8909E-124;0.001;0;0.003;0;0;0.001;0.003;2.40741E-35;0;1.0842E-19;0;0.003;0.001;0;0;1.0842E-19;2.40741E-35;2.40741E-35;4.17619E-53;5.42101E-20;1.9828E-118;0;1.9828E-118;0;0.001;0.001;0.001;0.002;0.003;-4.23516E-21;0.001;0.001;0.002;-2.2324E-103;0;0.001;0.002;1.7859E-102;-1.46302E-98;-2.2324E-103;0;5.42101E-20;-2.2324E-103;4.0042E-146;0;0.001;0;0;2.0304E-115;0;0;0;0;-2.4785E-119;0.001;0.001;0.001;-2.0791E-112;0.001;0;-2.2324E-103;7.3151E-99;1.22727E-91;0;3.38813E-21;1.22727E-91;7.3151E-99;7.0442E-133;6.77626E-21;6.77626E-21;6.0509E-123;0;4.7273E-125;2.40741E-35;0.001;2.40741E-35;0;2.2013E-134;-5.6354E-132;-2.2541E-131;0;0.001;-5.6354E-132;1.16467E-21;-2.2541E-131;0;-5.6354E-132;0;2.11758E-22;-5.6354E-132;0;0;-2.2541E-131;2.2013E-134;0;-5.6354E-132;0;2.11758E-22;0;2.2013E-134;0;0;0.002;0.001;0.001;0;0;0;-1.27447E-57;0.001;-0.001;0.001;0;0;-0.001;0.002;0;0;2.40741E-35;0.001;0;0.004;-6.68191E-52;0;2.7905E-104;-8.5159E-109;0;0.001;2.7905E-104;0;2.7905E-104;0.001;-8.5159E-109;0;2.7905E-104;-8.5159E-109;0;0;2.7905E-104;0.001;0;0;-8.5159E-109;2.7905E-104;0;-2.8575E-101;0;2.7905E-104;-8.5159E-109;0;-5.8521E-98;0;0.001;-2.8575E-101;0;-2.2324E-103;2.7905E-104;1.0842E-19;0;-1.92593E-34;0;0.753;1.0842E-19;0;0.753;0;0;0.001;0;-1.01644E-20;0.001;2.5411E-21;0.001;0;1.35525E-20;0.002;0.002;0.002;0.004;0.002;5.42101E-20;1.0842E-19;0.002;0.005;1.0842E-19;0.003;0.001;0.001;0.001;0;0.001;2.71051E-20;2.3636E-125;2.42338E-27;0.001;-1.2102E-122;3.38813E-20;0;3.38813E-20;5.42101E-20;0.001;0.001;0.001;0.001;0.002;0.001;2.71051E-20;0.001
383;10.4481;0.00312;1.3952E-104;0.001;-2.71051E-20;0.001;-2.2324E-103;-1.5862E-117;-3.0255E-123;-4.1582E-112;0;0.001;0;3.38813E-21;0;0.001;4.06576E-20;0;-0.004;0.001;0.002;-6.77626E-21;-4.5083E-131;0;0;0.001;-6.45201E-23;0;0.001;6.37237E-58;8.15663E-56;0.001;-2.03288E-20;-6.31089E-30;0;1.0645E-109;2.7251E-107;-2.03288E-20;0.001;0;2.52435E-29;4.06576E-20;0;2.5989E-113;0;0.001;4.06576E-20;2.5989E-113;0;3.38813E-21;0;0;4.06576E-20;0;0.002;2.40741E-35;-1.61559E-27;0.001;0.002;0;2.40741E-35;0.001;2.40741E-35;0.002;0.001;2.40741E-35;0;0.001;0;0;0;0.001;-7.9311E-118;0;-7.9311E-118;1.2392E-119;0.001;0.001;0.001;0.002;0.002;4.23516E-22;0.001;0.001;0.001;-2.2324E-103;0;0.001;1.0842E-19;1.7859E-102;0;-2.2324E-103;0;0.001;-2.2324E-103;8.0083E-146;-2.2013E-134;4.06576E-20;0;0;-4.0607E-115;-1.5862E-117;-3.0255E-123;0;-1.5862E-117;0;0.001;2.71051E-20;0.001;-4.1582E-112;0.001;-3.0255E-123;-2.2324E-103;0;0;5.8521E-98;1.35525E-20;0;0;0;1.35525E-20;1.35525E-20;1.2102E-122;0;0;0;0.001;0;2.40741E-35;4.4026E-134;-5.6354E-132;-4.5083E-131;-3.6932E-127;-6.77626E-21;-5.6354E-132;-6.45201E-23;-4.5083E-131;-3.6932E-127;-5.6354E-132;0;0;-5.6354E-132;1.0842E-19;-3.6932E-127;-4.5083E-131;4.4026E-134;0;-5.6354E-132;0;0;-3.6932E-127;4.4026E-134;8.47033E-22;6.37237E-58;0.001;0.001;0.001;6.37237E-58;-5.42101E-20;6.37237E-58;0;0.001;-0.001;0.001;6.37237E-58;8.15663E-56;-0.001;0.001;8.47033E-22;6.37237E-58;0;0.001;7.17465E-43;0.004;0;0;0;0;1.0645E-109;-2.03288E-20;0;0;0;-2.03288E-20;0;1.0645E-109;0;0;1.0645E-109;0;0;0.001;1.0645E-109;-3.6576E-99;0;0;2.7251E-107;0;0;0;0;1.0645E-109;0;1.0645E-109;-2.03288E-20;0;1.0645E-109;-2.2324E-103;0;0.001;0;7.70372E-34;0;0.859;0.001;0;0.859;0;0;0.001;-2.2013E-134;3.38813E-21;0.001;2.11758E-22;-5.42101E-20;-3.67342E-40;0;0.001;0.001;0.001;0.003;0.001;0.002;0.001;0.002;0.005;0.001;0.003;6.77626E-20;-5.42101E-20;0.001;-0.001;0.002;5.92923E-21;0;-8.07794E-28;0.002;4.8407E-122;0;-2.20881E-29;0;0.001;-3.38813E-21;0.001;0.001;0.001;0.002;0.001;0;0.003
384;10.6722;0.00367;-5.581E-104;0.001;0;0.001;0;0;-1.2102E-122;0;2.92605E-98;0.001;0;-8.47033E-22;1.5127E-123;0.001;5.42101E-20;0;-8.13152E-20;0.001;0.002;-1.43996E-20;-1.8033E-130;3.38813E-21;-3.5221E-133;0;-5.29396E-23;0.001;0.001;0;0;0.001;0;2.52435E-29;0;4.258E-109;0;0;0.001;0;-2.01948E-28;5.42101E-20;9.233E-128;5.1977E-113;9.233E-128;0.001;5.42101E-20;5.1977E-113;0;-8.47033E-22;0;1.5127E-123;5.42101E-20;0;0.003;0;0;0.001;0.003;1.92593E-34;0;-5.42101E-20;0;0.003;0.001;0;0;-5.42101E-20;1.92593E-34;1.92593E-34;3.34096E-52;0.001;0;-6.3449E-117;0;0;0.001;0.001;0.001;0.002;0.003;-6.88214E-22;0.001;0.001;0.002;0;0;0.001;0.002;0;0;0;0;0.001;0;0;0;5.42101E-20;0.001;3.9655E-118;-1.6243E-114;0;-1.2102E-122;3.9655E-118;0;0;5.42101E-20;0;5.42101E-20;0;5.42101E-20;-1.2102E-122;0;2.92605E-98;0;0;5.42101E-20;0;2.92605E-98;0;-5.42101E-20;-5.42101E-20;4.8407E-122;-3.6932E-127;0;1.92593E-34;0.001;1.92593E-34;0;0;0;-1.8033E-130;0;-1.43996E-20;0;-5.29396E-23;-1.8033E-130;0;0;0;3.38813E-21;0;0.001;0;-1.8033E-130;0;-3.5221E-133;0;0;3.38813E-21;0;0;3.38813E-21;0;0.002;0.001;0.002;0;0.001;0;0;0.001;-0.001;0.001;0;0;-0.001;0.002;3.38813E-21;0;1.92593E-34;0.001;-2.86986E-42;0.004;-1.06911E-50;4.4648E-103;2.2324E-103;0;4.258E-109;0;2.2324E-103;4.4648E-103;2.2324E-103;0;0;4.258E-109;2.2324E-103;0;4.258E-109;4.4648E-103;2.2324E-103;5.42101E-20;4.258E-109;0;0;2.2324E-103;0;0;4.4648E-103;2.2324E-103;0;4.258E-109;0;4.258E-109;0;0;4.258E-109;0;2.2324E-103;-5.42101E-20;0.001;0;0;0.948;-5.42101E-20;0.001;0.948;0;0;0.001;0;-6.77626E-21;0.001;-9.26442E-23;0.001;0;1.35525E-20;0.001;0.001;0.001;0.004;0.001;0.003;-5.42101E-20;0.002;0.005;-5.42101E-20;0.003;-2.71051E-20;-1.0842E-19;1.35525E-20;0;2.71051E-20;1.90582E-21;3.7818E-124;-1.76705E-28;2.71051E-20;0;0;-7.09975E-30;0;-1.58819E-20;1.69407E-21;0.001;0.001;0.001;0.002;0.001;0.001;0.003
385;10.8996;0.004316;1.1162E-103;5.42101E-20;0.001;0.001;3.5718E-102;0;4.8407E-122;3.3265E-111;0;0.002;0;-1.05879E-21;0;-3.04932E-20;0.001;-1.8033E-130;0.002;0.001;0.002;-3.38813E-21;7.2133E-130;0;0;1.69407E-21;4.23516E-22;0.001;0.001;0;0;0.001;5.42101E-20;-1.00974E-28;0;0;0;5.42101E-20;0.001;0;0;0.001;0;-2.0791E-112;0;-3.04932E-20;0.001;-2.0791E-112;0;-1.05879E-21;0;0;0.001;0;0.003;0;-2.58494E-26;0.001;0.003;0;0;0.001;0;0.003;0.001;0;-3.08149E-33;0.001;0;0;-1.33638E-51;0.001;0;0;0;0;0.001;0.001;0.001;0.002;0.003;0;5.42101E-20;0.001;0.002;3.5718E-102;9.36335E-97;0;0;-2.8575E-101;0;3.5718E-102;9.36335E-97;0.001;3.5718E-102;0;0;0.001;0;0;6.4971E-114;0;4.8407E-122;0;0;0;0;-0.001;0;3.3265E-111;0;4.8407E-122;3.5718E-102;0;-1.96364E-90;-9.36335E-97;0.001;-1.96364E-90;0;-2.2541E-131;-0.001;-0.001;0;1.4773E-126;-1.5127E-123;0;0.001;0;-3.85186E-34;-7.0442E-133;0;7.2133E-130;5.9091E-126;-3.38813E-21;0;4.23516E-22;7.2133E-130;5.9091E-126;0;0;0;0;-6.77626E-21;5.9091E-126;7.2133E-130;-7.0442E-133;0;0;0;0;5.9091E-126;-7.0442E-133;0;0;0.002;0.001;0.001;0;5.42101E-20;0;4.07832E-56;0.001;-0.001;0.001;0;0;-0.001;0.002;0;0;0;1.0842E-19;0;0.004;4.27642E-50;0;0;0;0;5.42101E-20;0;0;0;5.42101E-20;0;0;0;0;0;0;0;0.001;0;5.8521E-98;0;0;0;4.5719E-100;0;0;0;0;0;0;5.42101E-20;4.5719E-100;0;3.5718E-102;0;0.001;0;1.2326E-32;0;1;0.001;0;1;0;0;0.001;0;2.71051E-20;0.001;-6.94832E-23;-6.77626E-20;-5.87747E-39;5.42101E-20;0.001;0.001;0.002;0.004;0.001;0.002;0.001;0.002;0.005;0.001;0.004;0;-0.001;0;0.001;-0.001;-6.35275E-22;-1.5127E-123;-7.57306E-29;-0.001;0;-5.42101E-20;9.86076E-31;-5.42101E-20;0;8.47033E-22;0.001;0.001;0.001;0.002;0.001;0.001;0.001
386;11.1302;0.005075;0;0.001;5.75982E-20;0.001;-1.4287E-101;0;-1.9363E-121;0;0;0.002;0;0;1.2102E-122;0;0;7.2133E-130;0.005;0.001;0.002;1.58819E-22;0;2.71051E-20;-2.8177E-132;7.6233E-21;-8.47033E-22;0.001;0.001;2.03916E-56;2.61012E-54;-5.42101E-20;0.001;0;1.09E-106;6.8127E-108;1.7441E-105;0.001;0.001;0;-1.61559E-27;0;1.4773E-126;8.3163E-112;1.4773E-126;0;0;8.3163E-112;0;0;0;1.2102E-122;0;0;0.003;0;0;2.71051E-20;0.003;0;0;0.002;0;0.003;0.001;0;0;0.002;0;3.08149E-33;0;0.001;2.5379E-116;-1.0152E-115;2.5379E-116;0;0.001;0.001;0.001;0.002;0.003;1.98523E-23;0.001;-5.42101E-20;0.002;-1.4287E-101;0;-5.42101E-20;0.001;1.143E-100;0;-1.4287E-101;0;-2.71051E-20;-1.4287E-101;5.1253E-144;-7.0442E-133;0;-1.69407E-21;6.3449E-117;0;0;-1.9363E-121;6.3449E-117;0;0;0.001;-5.42101E-20;0.001;0;0.001;-1.9363E-121;-1.4287E-101;0;0;3.74534E-96;0.001;0;0;0;-2.03288E-20;-2.03288E-20;7.7452E-121;0;0;0;0.001;0;0;0;0;0;0;1.58819E-22;0;-8.47033E-22;0;0;0;0;2.71051E-20;0;0;0;0;0;-2.8177E-132;0;0;2.71051E-20;0;0;0;2.03916E-56;0.002;2.71051E-20;0.001;2.03916E-56;0.001;2.03916E-56;0;-5.42101E-20;-0.001;0.001;2.03916E-56;2.61012E-54;-0.001;0.002;0;2.03916E-56;0;0.001;-2.29589E-41;0.004;0;3.5718E-102;3.5718E-102;1.09E-106;6.8127E-108;0.001;3.5718E-102;3.5718E-102;3.5718E-102;0.001;1.09E-106;6.8127E-108;0;1.09E-106;6.8127E-108;3.5718E-102;3.5718E-102;0;6.8127E-108;0;1.09E-106;3.5718E-102;1.7441E-105;-1.8288E-99;3.5718E-102;0;1.09E-106;6.8127E-108;-7.49068E-96;6.8127E-108;0.001;-1.8288E-99;6.8127E-108;-1.4287E-101;3.5718E-102;0.002;-1.69407E-21;-4.93038E-32;0;0.979;0.002;-1.69407E-21;0.979;0;0;0.001;-7.0442E-133;0.001;-5.42101E-20;1.65436E-23;-5.42101E-20;0;-0.001;0.002;0.002;0.001;0.004;0.002;0;0.002;0.002;0.006;0.002;0.003;0.001;0.001;-0.001;0.001;0;1.72054E-22;6.0509E-123;6.31089E-30;0;0;-0.001;-9.86076E-32;-0.001;0;3.38813E-21;-5.42101E-20;0.001;0.001;0.002;-5.42101E-20;-0.001;0
387;11.364;0.005969;1.7859E-102;0.001;-6.77626E-21;0.001;5.7149E-101;4.0607E-115;0;5.3224E-110;0;0.001;0;-8.47033E-22;0;0;0;0;0.003;0.001;0.002;2.11758E-22;0;0.001;1.1271E-131;0;3.38813E-21;0;0.001;0;0;0.001;-1.35525E-20;0;0;-2.7251E-107;-6.9762E-105;-1.35525E-20;0.001;0;6.46235E-27;0;0;0;0;0;0;0;0;-8.47033E-22;0;0;0;0;0.003;0;0;0.001;0.003;-1.2326E-32;0;0.001;0;0.003;0.001;0;0;0.001;-1.2326E-32;0;0;2.03288E-20;0;4.0607E-115;0;1.5862E-117;0.001;0.001;0.001;0.002;0.003;2.48154E-23;0.001;0.001;0.001;5.7149E-101;1.49814E-95;0.001;0.001;0;7.49068E-96;5.7149E-101;1.49814E-95;1.0842E-19;5.7149E-101;0;0;0;-8.47033E-22;-1.269E-116;0;4.0607E-115;0;-1.269E-116;4.0607E-115;-6.3449E-117;-3.38813E-20;-0.001;-3.38813E-20;5.3224E-110;-3.38813E-20;0;5.7149E-101;0;-3.14182E-89;-1.49814E-95;0.001;-3.14182E-89;0;0;0;0;-3.0981E-120;0;0;-1.2326E-32;0.001;-1.2326E-32;-6.16298E-33;-1.1271E-131;1.4427E-129;0;0;2.11758E-22;1.4427E-129;3.38813E-21;0;0;1.4427E-129;-4.0607E-115;0.001;1.4427E-129;0.001;0;0;-1.1271E-131;1.1271E-131;1.4427E-129;-4.0607E-115;0.001;0;-1.1271E-131;0.001;0;0.001;5.42101E-20;0.001;0;0.001;0;0;0.001;-4.40457E-20;0.001;0;0;-4.40457E-20;0.001;0.001;0;-1.2326E-32;0.001;0;0.004;6.84228E-49;0;-1.4287E-101;0;-2.7251E-107;-1.35525E-20;-1.4287E-101;0;-1.4287E-101;-1.35525E-20;0;-2.7251E-107;0;0;-2.7251E-107;0;-1.4287E-101;-0.001;-2.7251E-107;0;0;-1.4287E-101;-6.9762E-105;0;0;0;0;-2.7251E-107;2.99627E-95;-2.7251E-107;-1.35525E-20;0;-2.7251E-107;5.7149E-101;-1.4287E-101;0.001;-8.47033E-22;0;0;0.901;0.001;-8.47033E-22;0.901;0;0;0.001;0;0.001;0.001;-3.30872E-24;-0.001;-9.40395E-38;0.001;0.001;0.001;0.002;0.004;0.001;0.001;0.001;0.002;0.006;0.001;0.003;3.38813E-21;-0.001;0.001;0.001;0.002;-2.64698E-23;-2.4204E-122;-4.73317E-30;0.002;0;-1.0842E-19;2.21867E-31;-1.0842E-19;-0.001;-1.35525E-20;0.001;0.001;0.001;0.002;0.001;0.001;0.001
388;11.6012;0.007019;0;0.001;6.77626E-21;0.001;2.286E-100;0;0;0;0;0.001;0;0;0;0;1.69407E-21;0;0.002;0.001;0.002;1.98523E-23;2.3082E-128;0.001;4.5083E-131;1.35525E-20;0;0.001;0.001;0;-4.17619E-53;0.001;1.35525E-20;0;-8.7203E-106;0;0;1.35525E-20;0.001;-1.0395E-112;-2.58494E-26;1.69407E-21;0;0;0;0;1.69407E-21;0;-1.0395E-112;0;0;0;1.69407E-21;0;0.003;0;0;0.001;0.003;0;0;0.002;0;0.003;0.001;0;0;0.002;0;-4.93038E-32;0;5.42101E-20;4.0607E-115;-1.6243E-114;4.0607E-115;-6.3449E-117;0.001;5.42101E-20;0.001;0.003;0.003;-4.96308E-24;0.001;0.001;0.001;2.286E-100;0;6.77626E-21;0.001;-1.8288E-99;0;2.286E-100;0;0.002;2.286E-100;0;0;1.69407E-21;0;-5.0759E-116;0;0;0;-5.0759E-116;0;0;0;0.001;0;0;0;0;2.286E-100;0;0;0;0.001;0;0;0;0;0;0;0;-4.8407E-122;0;0.001;0;0;0;5.7706E-129;2.3082E-128;3.7818E-124;1.98523E-23;5.7706E-129;0;2.3082E-128;3.7818E-124;5.7706E-129;-1.6243E-114;0.001;5.7706E-129;-2.71051E-20;3.7818E-124;2.3082E-128;0;4.5083E-131;5.7706E-129;-1.6243E-114;0.001;3.7818E-124;0;0;0;0.001;0.001;0.001;0;0.001;0;0;0.001;3.38813E-21;5.42101E-20;0;-4.17619E-53;3.38813E-21;0.001;0;0;0;0.001;-3.67342E-40;0.004;0;-5.7149E-101;0;-8.7203E-106;0;1.35525E-20;0;-5.7149E-101;0;1.35525E-20;-8.7203E-106;0;-5.7149E-101;-8.7203E-106;0;-5.7149E-101;0;2.71051E-20;0;1.87267E-96;-8.7203E-106;0;0;2.92605E-98;-5.7149E-101;-5.7149E-101;-8.7203E-106;0;0;0;1.35525E-20;2.92605E-98;0;2.286E-100;0;0.002;0;-7.88861E-31;0;0.781;0.002;0;0.781;0;0;0.001;0;0.001;0.001;-1.03398E-24;-0.001;0;0;0.001;0.001;0.001;0.004;0.001;-1.0842E-19;0.002;0.002;0.006;0.002;0.003;3.38813E-21;1.0842E-19;0.001;2.37169E-20;0.001;-3.30872E-24;0;1.77494E-30;0.001;-4.9569E-119;0;2.46519E-32;0;2.71051E-20;-5.42101E-20;0.001;0.001;0.001;0.002;0.001;-5.42101E-20;5.42101E-20
389;11.8416;0.008255;2.8575E-101;0.001;-1.35525E-20;0.001;4.5719E-100;6.4971E-114;6.1961E-120;8.5159E-109;-2.99627E-95;0.002;0;-2.71051E-20;-7.7452E-121;0.001;0;-2.3082E-128;0.001;0.001;0.003;1.65436E-23;9.233E-128;0;1.8033E-130;0;0;5.42101E-20;0.001;-1.30506E-54;0;0;5.42101E-20;0;0;-4.3602E-106;0;5.42101E-20;0.001;-4.1582E-112;0;0;-9.4546E-125;0;-9.4546E-125;0.001;0;0;-4.1582E-112;-2.71051E-20;0;-7.7452E-121;0;0;0.002;-4.93038E-32;-3.30872E-24;0.001;0.002;-9.86076E-32;-4.93038E-32;0.002;-4.93038E-32;0.002;0.001;-4.93038E-32;-7.88861E-31;0.002;-9.86076E-32;-1.97215E-31;0;0.001;-1.6243E-114;0;-1.6243E-114;2.5379E-116;0.001;0.001;0.001;0.003;0.003;-1.86116E-24;0.001;0;0.001;4.5719E-100;1.19851E-94;-1.69407E-20;6.77626E-21;-7.3151E-99;1.19851E-94;4.5719E-100;1.19851E-94;0;4.5719E-100;-3.2802E-142;4.5083E-131;0;3.38813E-21;0;0;6.4971E-114;6.1961E-120;0;6.4971E-114;0;0.001;-6.77626E-20;0.001;8.5159E-109;0.001;6.1961E-120;4.5719E-100;-2.99627E-95;0;0;0.001;0;-2.99627E-95;-5.7706E-129;0;0;-4.9569E-119;3.7818E-124;-1.9363E-121;-9.86076E-32;0.001;-9.86076E-32;0;0;0;9.233E-128;1.5127E-123;1.65436E-23;0;0;9.233E-128;1.5127E-123;0;0;0;0;2.5411E-21;1.5127E-123;9.233E-128;0;1.8033E-130;0;0;0;1.5127E-123;0;0.001;-1.30506E-54;0.001;5.42101E-20;0.001;-1.30506E-54;0.001;-1.30506E-54;0;0;-8.47033E-22;0.001;-1.30506E-54;0;-8.47033E-22;0.001;0.001;-1.30506E-54;-9.86076E-32;0.001;1.46937E-39;0.004;1.09476E-47;0;0;0;-4.3602E-106;5.42101E-20;0;0;0;5.42101E-20;0;-4.3602E-106;0;0;-4.3602E-106;0;0;0;-4.3602E-106;0;0;0;0;0;0;0;0;-4.3602E-106;4.79404E-94;-4.3602E-106;5.42101E-20;0;-4.3602E-106;4.5719E-100;0;0.002;3.38813E-21;0;0;0.64;0.002;3.38813E-21;0.64;0;0;0.001;4.5083E-131;0.001;0;-6.20385E-25;0;-1.50463E-36;0;0.001;0.001;0.001;0.004;0.001;0.001;0.002;0.002;0.006;0.002;0.004;0;0.001;0.001;4.63221E-22;0.001;1.24077E-24;-3.8726E-121;-9.86076E-32;0.001;0;0.001;-1.38667E-32;0.001;5.42101E-20;0.001;0;0.001;0.001;0.002;0;0.001;0.001
