;wl;mean;std;cov_0;cov_1;cov_2;cov_3;cov_4;cov_5;cov_6;cov_7;cov_8;cov_9;cov_10;cov_11;cov_12;cov_13;cov_14;cov_15;cov_16;cov_17;cov_18;cov_19;cov_20;cov_21;cov_22;cov_23;cov_24;cov_25;cov_26;cov_27;cov_28;cov_29;cov_30;cov_31;cov_32;cov_33;cov_34;cov_35;cov_36;cov_37;cov_38;cov_39;cov_40;cov_41;cov_42;cov_43;cov_44;cov_45;cov_46;cov_47;cov_48;cov_49;cov_50;cov_51;cov_52;cov_53;cov_54;cov_55;cov_56;cov_57;cov_58;cov_59;cov_60;cov_61;cov_62;cov_63;cov_64;cov_65;cov_66;cov_67;cov_68;cov_69;cov_70;cov_71;cov_72;cov_73;cov_74;cov_75;cov_76;cov_77;cov_78;cov_79;cov_80;cov_81;cov_82;cov_83;cov_84;cov_85;cov_86;cov_87;cov_88;cov_89;cov_90;cov_91;cov_92;cov_93;cov_94;corr_0;corr_1;corr_2;corr_3;corr_4;corr_5;corr_6;corr_7;corr_8;corr_9;corr_10;corr_11;corr_12;corr_13;corr_14;corr_15;corr_16;corr_17;corr_18;corr_19;corr_20;corr_21;corr_22;corr_23;corr_24;corr_25;corr_26;corr_27;corr_28;corr_29;corr_30;corr_31;corr_32;corr_33;corr_34;corr_35;corr_36;corr_37;corr_38;corr_39;corr_40;corr_41;corr_42;corr_43;corr_44;corr_45;corr_46;corr_47;corr_48;corr_49;corr_50;corr_51;corr_52;corr_53;corr_54;corr_55;corr_56;corr_57;corr_58;corr_59;corr_60;corr_61;corr_62;corr_63;corr_64;corr_65;corr_66;corr_67;corr_68;corr_69;corr_70;corr_71;corr_72;corr_73;corr_74;corr_75;corr_76;corr_77;corr_78;corr_79;corr_80;corr_81;corr_82;corr_83;corr_84;corr_85;corr_86;corr_87;corr_88;corr_89;corr_90;corr_91;corr_92;corr_93;corr_94
0;360.0;0.000132;7.760788575154786e-07;6.022983930825305e-13;2.9058944671493516e-13;3.8355856361604664e-13;3.648982448792803e-13;6.627536068701312e-13;2.4377449388612114e-12;6.222948644288665e-12;1.3983050987203109e-11;3.881361339807781e-11;4.0620478024960895e-11;5.3716263187868115e-11;5.945791500895877e-11;6.719221803832514e-11;9.733186600592674e-11;1.2479785214090205e-10;1.322831348956834e-10;1.6194671300173884e-10;2.1141681449998926e-10;2.7982019715401234e-10;2.8368581245644924e-10;3.450879335788583e-10;4.711740445777798e-10;4.694065292389917e-10;6.139966025477956e-10;9.412747277687853e-10;1.1497426208527214e-09;8.88030015339407e-10;8.78352085824576e-10;9.488362217706636e-10;2.0608622850207192e-09;2.714474965731983e-09;2.505207196131106e-09;2.1462702858345113e-09;1.6694313968207265e-09;1.0704333821316624e-09;8.681962580192092e-10;7.137288846425369e-10;4.904509767818981e-10;2.414437315116706e-10;0.0;-1.7751646503103664e-10;-4.5946183612536753e-10;-4.2333570700110743e-10;-5.965295905269836e-10;-8.64627710808885e-10;-7.338693161415008e-10;-1.1845169583353506e-09;-1.4960011305167566e-09;-1.483947187696901e-09;-1.2805478678701306e-09;-1.2914236278847219e-09;-1.3056167631139406e-09;-1.260711141705646e-09;-1.1349295345926806e-09;-1.000114595359583e-09;-8.235049848243258e-10;-5.482057548649188e-10;-6.622747695198746e-10;-6.601275552783584e-10;-4.854771527173509e-10;-4.1034066799218206e-10;-2.0830549647627993e-10;-1.923097618340303e-10;-1.8742157048007627e-10;-1.5018742904935046e-10;-1.0863742695166684e-10;-7.070066522525586e-11;-4.1890334190446545e-11;-3.3976386206165756e-11;-2.7342086605060864e-11;-1.694450226174386e-11;-1.1991601827431485e-11;-8.748509776401017e-12;-5.0630156775993326e-12;-2.867689324989005e-12;-2.4075582895983873e-12;-1.6234638593400015e-12;-1.0612766236355884e-12;-6.205607144585834e-13;-4.303503239400481e-13;-3.1750535006208173e-13;-2.230687724947545e-13;-1.41543824252314e-13;-7.343676419220426e-14;-3.8354904755101044e-14;-3.706457678635911e-14;-3.477939586219482e-14;-2.903038143346102e-14;-2.9475664685828253e-15;-1.357154641846534e-14;-2.4160282067573372e-14;-1.69812033589008e-15;8.163617357768191e-15;5.8201376022918685e-15;8.54444167505738e-16;1.0000000000000002;0.6942915635688559;0.8428811431122758;0.7819257651103099;0.7721269425109789;0.6519478830191688;0.5114006804755387;0.4682869912501561;0.6095723472218296;0.5218908071532733;0.6131023663230019;0.682339333473438;0.6576653582882717;0.6173540900292228;0.6726056298427049;0.6792145413326054;0.6372493901170547;0.6150786749928575;0.6076933831782141;0.48303547064760244;0.4886188760061581;0.5328473463093094;0.43366718127823645;0.5018717748823749;0.5914674152055172;0.5920770245079181;0.5622297128211173;0.5361934363954094;0.4673646624862554;0.6241700888077263;0.6067650985032624;0.5069429491519085;0.5304892620624692;0.5493862850738697;0.5797699601274647;0.5454141485089194;0.5513819601662974;0.6110287830049628;0.5784389396269615;0.0;-0.437707596972668;-0.5377488430821518;-0.3423191380780027;-0.3180774310808409;-0.4844345516577247;-0.4455696964849924;-0.5450446156328016;-0.6228906953838884;-0.6088616421588936;-0.4630980995390044;-0.5017087294922611;-0.5371897433832762;-0.5549854068728828;-0.5480549984350879;-0.5315022762464907;-0.49378206774196404;-0.42971581533070113;-0.54740622474456;-0.61002470007163;-0.602296594429614;-0.6528725943031506;-0.41972829380226534;-0.5301725823849093;-0.6150797451263219;-0.5788517711099764;-0.6108172922691883;-0.5559674315319845;-0.47813242308597037;-0.4899918696969361;-0.5717985209362727;-0.5353426216916416;-0.5722120227987444;-0.5839888346280234;-0.4824096224158306;-0.433595909378934;-0.5249278442886726;-0.5099137229228411;-0.48700759781334513;-0.46325179260239424;-0.4838168922285385;-0.5648600978228826;-0.5504409257213905;-0.4526239712106418;-0.39534256332299705;-0.33203272349033325;-0.384626331666194;-0.3486038648991747;-0.36425254339118096;-0.05119885441455615;-0.33180156451862336;-0.4994968396217861;-0.03736287744802258;0.15220584402244733;0.09328036657580818;0.02430651016341022
1;365.0;0.0001392;5.393020829792074e-07;2.9058944671493516e-13;2.9084673670571184e-13;2.5185508809188634e-13;2.5007873050297705e-13;4.1649606103320015e-13;1.3341294192119333e-12;3.836926939772062e-12;9.837494777421868e-12;2.288357145346933e-11;2.6049525664470377e-11;3.371004021749582e-11;3.486148433978533e-11;3.8999714754426275e-11;5.698632549468523e-11;7.435929950257348e-11;7.637415421736799e-11;9.805113165046674e-11;1.4453656054845368e-10;1.6819015243529956e-10;1.4100899809101245e-10;1.0751164840085604e-10;2.1616529006219064e-10;2.1962693321038938e-10;3.112906633890334e-10;4.958599147685978e-10;5.428098819791824e-10;4.3823868103580605e-10;2.837075797719482e-10;3.3155488657629797e-10;9.074578631644409e-10;1.2091568897041779e-09;8.399481938068567e-10;9.037911342446486e-10;7.437479344285405e-10;4.441743789175764e-10;3.998446197911694e-10;2.9807741290927405e-10;2.324115997691653e-10;1.2547048430565676e-10;0.0;-1.2321691918916336e-10;-2.024891988472197e-10;-1.7013247903131926e-10;-3.228284543178522e-10;-2.6245687386942316e-10;-4.616034711368288e-10;-7.961812687410586e-10;-8.104912715440868e-10;-6.419119453231754e-10;-6.126363881744396e-10;-6.751448990079867e-10;-8.084582025686686e-10;-6.459444099029173e-10;-4.530839599322215e-10;-3.571260070226589e-10;-3.084942171431204e-10;-2.694731693500127e-10;-3.734990702209934e-10;-2.9164343185923997e-10;-2.451495918166469e-10;-1.7082656238102755e-10;-8.198941050640836e-11;-1.0288627285072365e-10;-1.0489916608937109e-10;-7.322727776282535e-11;-4.917996513852649e-11;-3.424110239070199e-11;-2.0603831874712743e-11;-1.3275946435368834e-11;-1.2487019727503688e-11;-8.057381324785531e-12;-4.898910049160095e-12;-3.62481246124356e-12;-2.4377725137030286e-12;-1.3427188978907918e-12;-1.04273430998121e-12;-6.129968922405693e-13;-5.016419101295664e-13;-3.3442735978691293e-13;-2.142239052571322e-13;-1.1323819274390482e-13;-6.552831991716495e-14;-5.94390625482999e-14;-5.61112611291674e-14;-2.7960719377207954e-14;-1.5100879905087647e-14;-1.992242628917405e-14;-1.0918336266869168e-14;7.0615310512693285e-15;7.426153921400638e-16;-6.4672705585528676e-15;-2.7915459468032537e-15;6.668398620777897e-15;7.885384423531818e-15;-2.4090279007387566e-16;0.6942915635688559;1.0;0.796451139592949;0.7711595830596626;0.698266585471327;0.5134478404316125;0.4537559876461358;0.4740983257105787;0.5171764516714559;0.4816240787730808;0.5536817699039145;0.5757187320575909;0.5493146405172167;0.5201441148886461;0.5767165727594827;0.5643163912869171;0.5552181514135412;0.6051215445432102;0.525629544603752;0.3455110871872963;0.2190633584920851;0.35178811521557296;0.29198919642279275;0.36615642002222376;0.44838097930800974;0.40225280181592915;0.39927361399071426;0.2492284117958053;0.2350140378748222;0.3955070269814705;0.3889476578132519;0.24459168649756988;0.32146523725143256;0.35221574290728314;0.3461970184093093;0.3614710338509546;0.33137680223189714;0.41667516814864775;0.4325705170853186;0.0;-0.43720945347509366;-0.3410402653551774;-0.19797359221818195;-0.24771164592826708;-0.211610721006288;-0.40331069353932264;-0.527201310931125;-0.4856260984538047;-0.37900887675326933;-0.3188259955937691;-0.37744499846991375;-0.4786778380472446;-0.4091992898770231;-0.3148528923191301;-0.2731181714142593;-0.26618885219362154;-0.30396741650994136;-0.44425753342409574;-0.38783367284725695;-0.4376697595203357;-0.3911227100813919;-0.2377382353135303;-0.40817567909956265;-0.4954018719714307;-0.4061443607174962;-0.39791821856967463;-0.3874782629985911;-0.33842007856177303;-0.27551860787503923;-0.3757888806335435;-0.36632847452635836;-0.3363976852420425;-0.3482007955977617;-0.3342516965445137;-0.292154064448901;-0.3271675469457291;-0.2770678292956924;-0.33126435406651383;-0.35925960236097365;-0.3465776718088613;-0.2899055524263678;-0.232688396536978;-0.27352204275301495;-0.4346941800786779;-0.3483229376709586;-0.22550489607415744;-0.2873598889468154;-0.19714241441487565;0.1765099792912372;0.026126834495567675;-0.19240906494240126;-0.08838740581169227;0.17891386383021143;0.18186688016545294;-0.009861761695765477
2;370.0;0.00014506;5.86353461597539e-07;3.8355856361604664e-13;2.5185508809188634e-13;3.4381038192741674e-13;3.2308603845678177e-13;5.073569743581094e-13;1.6104948315438881e-12;4.205265922117144e-12;1.0135215581988495e-11;2.6237080022448825e-11;2.8518029750701656e-11;3.6807923227299794e-11;3.938125633063245e-11;4.5042107547018257e-11;6.461175543342714e-11;8.375531149737138e-11;8.037007537926426e-11;1.06857479658638e-10;1.6851132216178934e-10;2.0159679113198698e-10;2.1210557972397387e-10;2.2606785071573275e-10;2.935599809806521e-10;2.891343607251958e-10;4.3850836371855415e-10;6.949055445197232e-10;8.274170176367632e-10;6.446782315454271e-10;6.086802598239813e-10;6.610398362460251e-10;1.400963554454842e-09;1.7870369836424208e-09;1.5954098433835991e-09;1.501783550048271e-09;1.126230861633598e-09;7.03216804995764e-10;5.678001248773449e-10;4.766398195863144e-10;3.245708015463333e-10;1.7913254829250924e-10;0.0;-1.6071814373922956e-10;-3.253775651882602e-10;-3.477505797024965e-10;-4.444935743478282e-10;-5.258189102543835e-10;-6.02141824350079e-10;-9.488595400229751e-10;-1.1097808108100238e-09;-1.0584772152400343e-09;-9.758060350923665e-10;-8.983874238145691e-10;-1.0152476352627447e-09;-9.090411023121737e-10;-8.429862685737945e-10;-6.923264627347487e-10;-5.508728642771284e-10;-4.257238579129584e-10;-4.835174841100664e-10;-4.65428761557354e-10;-3.5279077380243853e-10;-2.628397430232023e-10;-1.4721438142982392e-10;-1.3608184383959405e-10;-1.2838438359830072e-10;-1.0113108327150628e-10;-7.321596356610514e-11;-4.777285168166443e-11;-3.061819758511485e-11;-2.441289331473918e-11;-2.0569627044738152e-11;-1.323609393169731e-11;-8.413228633844298e-12;-5.9152832875774146e-12;-3.396549880828612e-12;-1.894692962149104e-12;-1.5028980796417332e-12;-1.0029126823553077e-12;-7.412717086491788e-13;-4.133684360275704e-13;-2.8444719718943467e-13;-1.7614278974384145e-13;-1.1599811315092541e-13;-9.619317047261684e-14;-5.5291548872311814e-14;-2.3451277341829193e-14;-2.2903114404476975e-14;-3.151903566633127e-14;-2.8819749440737937e-14;-2.713138084759994e-15;-3.5198938471857785e-16;-8.332511219417149e-15;6.000352907211217e-15;1.3219617833496398e-14;2.6169198693627e-15;-1.4928532802922572e-15;0.8428811431122758;0.796451139592949;1.0000000000000002;0.9163434910716367;0.7823419182918684;0.5700727873010951;0.4574092125064744;0.4492514649036239;0.5453848130852638;0.4849539418114252;0.556051315542605;0.5981727940451063;0.5835136919317087;0.5424218549238957;0.5974644981531795;0.546189354440187;0.5565299951869458;0.6488832898265792;0.5794759594715233;0.4780131663717076;0.4236679688194075;0.4394046599739404;0.3535521610634622;0.474406951028798;0.5779450666085377;0.563960108539511;0.540226038657463;0.49179989610075536;0.4309616325634841;0.56160010143662;0.5287065010873072;0.4273011509219299;0.4912990069386408;0.4905497054595968;0.5041173729979577;0.4721177542267103;0.4873668214017263;0.5352071067515622;0.5680184596173191;0.0;-0.5245135476006116;-0.5040388415623371;-0.37218640042152307;-0.3136986933244745;-0.3899316795478519;-0.48388489976650295;-0.5778818550452856;-0.6115943882055447;-0.5748149333031587;-0.46707544903155757;-0.4619478522114302;-0.5528793126476095;-0.5296583848216144;-0.5387931980514529;-0.4869817144329827;-0.43718657795014043;-0.44168443550947206;-0.5289688076040763;-0.5692710973745844;-0.5793022151060623;-0.5535046455065145;-0.3926124918684064;-0.4965494195989481;-0.557661178484373;-0.515899137184449;-0.5448588302994143;-0.4972254807775701;-0.4625517731614909;-0.4659907559053134;-0.5693563246281285;-0.5534892682886715;-0.531359964235104;-0.522627634012041;-0.4283423800538264;-0.37917376198189073;-0.4337092530786998;-0.416930394844312;-0.45022636394883414;-0.4084289337946185;-0.423259691334427;-0.4147640231980921;-0.378851684782505;-0.4071338605738853;-0.39397181758459743;-0.2687032013873188;-0.31457258313571396;-0.4181474420946483;-0.4786151156152646;-0.0623756224947218;-0.011390033938533993;-0.22800953577879265;0.17474107584435636;0.32622252616143094;0.05551288204722076;-0.05620855296729746
3;375.0;0.00015351;6.01312730521209e-07;3.648982448792803e-13;2.5007873050297705e-13;3.2308603845678177e-13;3.615769998868721e-13;5.496243294393889e-13;1.7747472836244891e-12;4.665859947067014e-12;1.0797398900928662e-11;2.8102573027915653e-11;3.161077023047485e-11;4.190955860772013e-11;4.359653428800588e-11;4.834564268202308e-11;7.11615980768438e-11;8.64109488820988e-11;8.578552192904093e-11;1.184005108950983e-10;1.8427048765347067e-10;2.2107559193593694e-10;2.026245878138614e-10;2.145725176326212e-10;3.198862137838647e-10;3.699956863342914e-10;4.552189140801746e-10;7.129599070199094e-10;8.482547502155056e-10;6.260107897016388e-10;5.995366374414215e-10;6.927000854076273e-10;1.366258110239665e-09;1.691987676368372e-09;1.5795111668821876e-09;1.4829026172752294e-09;1.07544762963431e-09;6.757952196077872e-10;6.030276068724916e-10;5.144716317734457e-10;3.305645781781984e-10;1.7900697004379268e-10;0.0;-1.8631485318826913e-10;-2.9909649779591036e-10;-2.9730313215677427e-10;-4.894802292657346e-10;-5.024048910841757e-10;-4.745465306200791e-10;-7.720878197741571e-10;-1.0310157990224337e-09;-1.0164507406924183e-09;-9.890050751877114e-10;-9.287169051831342e-10;-9.959427187930832e-10;-8.490842766361357e-10;-7.446699241845462e-10;-6.597670931942146e-10;-5.490391134367165e-10;-4.360403394346677e-10;-5.021781257097602e-10;-4.5734324679561284e-10;-3.638153216560941e-10;-2.5115900346582786e-10;-1.2594165966625727e-10;-1.3951798703476956e-10;-1.3251934364030543e-10;-1.1135273137359649e-10;-7.726380729431142e-11;-4.851275877909471e-11;-3.1401034233767844e-11;-2.4992376684571154e-11;-2.1535359956065146e-11;-1.3975457651447737e-11;-8.873955205530849e-12;-6.163663101434033e-12;-3.3863031730889353e-12;-1.902007103862944e-12;-1.599786520158017e-12;-9.942866423990439e-13;-7.366592629916384e-13;-4.409758392475552e-13;-3.0273415229813815e-13;-1.936492824055247e-13;-1.2041534203709953e-13;-9.270091857563776e-14;-5.125770212292025e-14;-2.3791654272754683e-14;-2.0910779786869317e-14;-3.0008034812066596e-14;-2.297250283023251e-14;5.998818650625374e-15;-2.032145099808243e-15;-1.176876340764846e-14;2.9363236454134133e-15;1.4547003290650886e-14;9.817306790612625e-15;-1.744923116321054e-15;0.7819257651103099;0.7711595830596626;0.9163434910716367;1.0;0.8264336831682366;0.6125853266582314;0.4948826600403291;0.46669672397314;0.5696298251690564;0.5241736060204286;0.6173703099418948;0.6457258180567533;0.6107293347196748;0.5825462707399972;0.6010735468417218;0.5684888464351877;0.6013070849188042;0.6919144239619948;0.6196574844421703;0.44528596306985124;0.39212092377714364;0.4668984433657951;0.4411736298674028;0.48023361473018583;0.5782091861835875;0.563779567166858;0.5115327227898022;0.4723610051082674;0.4403675527058491;0.534062627438594;0.4881321363237259;0.41251865292051854;0.4730535108034996;0.4567767150552421;0.4724073370010161;0.4889350130800159;0.5129631484052067;0.5315300632029792;0.5534991803900381;0.0;-0.5929231071202992;-0.4518006198944669;-0.31027816689446647;-0.33685381653920077;-0.3632998957739324;-0.3718614626055021;-0.45852490115916256;-0.5540522155875862;-0.5382598177745186;-0.4616163209327636;-0.46566300278762607;-0.5288735032298723;-0.4824165795769306;-0.46411383284812285;-0.4525342642471535;-0.4248912817307503;-0.44113332799722316;-0.5357161840077497;-0.5454654944902769;-0.5825430831900065;-0.5157486293162065;-0.3275234365298024;-0.4964226516409901;-0.5613019913549623;-0.5539111552711606;-0.560677865325026;-0.4923651180738489;-0.46257672400277067;-0.46518392747201015;-0.5812580251814283;-0.5698682979133783;-0.5465154762251598;-0.5310248058162957;-0.41642613780576915;-0.3711681182347352;-0.45018423906317656;-0.4030613300410161;-0.4362940058581186;-0.42486707741844837;-0.4392641544735352;-0.4446427290356655;-0.383494567752836;-0.38259220447603565;-0.35614317654189803;-0.2658214809011077;-0.2800629438330193;-0.38819789192929044;-0.3720177127268189;0.13448313453604815;-0.06412232502529265;-0.31402702897143203;0.0833837127465053;0.3500480624476209;0.20307422674314968;-0.06406497621340312
4;380.0;0.0001667;1.106006147135865e-06;6.627536068701312e-13;4.1649606103320015e-13;5.073569743581094e-13;5.496243294393889e-13;1.2232495975023205e-12;4.828359984366733e-12;1.4433861811212172e-11;3.553992492355284e-11;8.052840901288332e-11;9.16952242853989e-11;1.1005273182999876e-10;1.0994301365340041e-10;1.2752060929098285e-10;1.9299005649043456e-10;2.4132043864243795e-10;2.392546105512773e-10;3.0332586204924457e-10;4.3383753894757824e-10;5.622170563069153e-10;4.416244077837953e-10;5.372493736022746e-10;6.863211776979312e-10;7.762053410637142e-10;1.0566316036281254e-09;1.5394390067676465e-09;1.7561826505355193e-09;1.3441668130545883e-09;1.3837524188860732e-09;1.5356768144107362e-09;2.8416178402958104e-09;4.05809863399052e-09;3.91590386135341e-09;3.0960590997024647e-09;2.4161493923898015e-09;1.6148664193063644e-09;1.3420847777848459e-09;1.0932903939347815e-09;7.252020697514785e-10;3.8346449705374843e-10;0.0;-3.36763687099605e-10;-7.113989796437709e-10;-7.839493638506829e-10;-1.209106434772364e-09;-1.1380698150466243e-09;-1.0627580006197888e-09;-1.6621268888681563e-09;-2.1341180664616782e-09;-2.212518046106252e-09;-2.2853351743912807e-09;-2.249044059513488e-09;-2.153922266445147e-09;-1.8013707503041605e-09;-1.6506833787387178e-09;-1.5749434907372414e-09;-1.4464460803665707e-09;-9.907615942734084e-10;-1.1318328759237145e-09;-9.90949339319468e-10;-8.044373262326265e-10;-6.037799701874857e-10;-3.649903860855958e-10;-3.378374823789024e-10;-3.0779772124792897e-10;-2.4521368520957536e-10;-1.7863342553672316e-10;-1.2429531994090651e-10;-7.624559098519961e-11;-5.572991542733586e-11;-4.1816062885585734e-11;-2.7818207349533197e-11;-2.0342894757615438e-11;-1.4889292875614582e-11;-8.778267149363498e-12;-4.6942307790864935e-12;-3.61175315839135e-12;-2.4902850596080848e-12;-1.7588557364671343e-12;-1.0464008297318164e-12;-7.372872437312583e-13;-5.200863591031112e-13;-3.654873859086292e-13;-2.3817786504938113e-13;-1.1610854768093778e-13;-6.690525778217523e-14;-6.735537911534825e-14;-6.510553467830182e-14;-4.5391983862726463e-14;-3.934170837708222e-15;-1.9063572890479364e-14;-3.9821818303892686e-14;-1.0486054169643274e-14;1.4207184860808047e-14;1.4329597925143213e-14;4.462744759833727e-15;0.7721269425109789;0.698266585471327;0.7823419182918684;0.8264336831682366;1.0;0.9060925705846837;0.8323307490330955;0.8351701616217395;0.8874392070823456;0.8266651812516383;0.8814066813064723;0.8853330556964264;0.8758196393747416;0.8589394007336416;0.9126322357853447;0.8620076574434741;0.8375197224144575;0.8856590903168279;0.8567572294027223;0.5276461653667027;0.5337829477734839;0.5446244823747376;0.5031904259363301;0.6060364023571091;0.6787740386741634;0.6345934301816099;0.5971557638236449;0.5927336197073823;0.5307778067566848;0.6039040796462611;0.6365106304462632;0.5560268566514913;0.5369696481702244;0.5579320778083406;0.613735125955242;0.5916116970416938;0.5926565979130453;0.6339768666710361;0.6446367483620116;0.0;-0.5826651064918781;-0.5842404072147606;-0.44481825507359046;-0.4523907409276454;-0.44742801879731603;-0.4527720517227901;-0.5366649816689215;-0.6235146695032907;-0.6369939429356304;-0.5799297614538526;-0.6130970191098183;-0.6218567201507074;-0.5564387813223318;-0.5593289970003709;-0.5873116975732932;-0.6085827552087362;-0.5449481998819569;-0.6564507328231276;-0.6425683382046985;-0.7002967916734582;-0.6740791444445631;-0.5160565004108363;-0.6535398560274115;-0.7088030289572625;-0.6631729432277618;-0.7047626672272195;-0.6858496784776555;-0.6106571077995782;-0.5639601077451323;-0.6136246886442054;-0.6167092418398668;-0.6811469914243958;-0.6974175092677657;-0.5868995747158212;-0.4980418353051895;-0.5525723787118486;-0.5488471955728258;-0.5663509970837092;-0.5481245030015599;-0.5816261506235849;-0.6492524899746509;-0.6328381369448761;-0.5344367754296242;-0.43860395711937195;-0.40641388674015605;-0.49045657805710713;-0.4579060539094016;-0.399647707740866;-0.04795105453731205;-0.3270406248038417;-0.5776970400840723;-0.16189456189285542;0.18586817307445133;0.1611533387996388;0.08908186065009964
5;385.0;0.0002008;4.818030354020378e-06;2.4377449388612114e-12;1.3341294192119333e-12;1.6104948315438881e-12;1.7747472836244891e-12;4.828359984366733e-12;2.3213416492261733e-11;7.122422950122448e-11;1.6856048549695869e-10;3.805722538942691e-10;4.5356049543097606e-10;5.134822765423168e-10;4.943232033966175e-10;6.081690413721024e-10;9.410836129231469e-10;1.0937062495287335e-09;1.1375016160480104e-09;1.4481495756949486e-09;1.9557164617943155e-09;2.6750558009691008e-09;1.916857562319724e-09;2.3585582868947977e-09;2.8259483726966176e-09;3.336673564579838e-09;4.49509826973518e-09;6.211354659751891e-09;6.6534358568904e-09;4.973104922234794e-09;5.4780184798572765e-09;6.012018789434006e-09;1.1881550409411443e-08;1.7751665297026514e-08;1.7085724799764495e-08;1.2443929575104267e-08;9.543094534194432e-09;6.433497472520276e-09;5.419910699500864e-09;4.406672675826278e-09;3.0023251025883722e-09;1.5353882025089464e-09;0.0;-1.1490454224911927e-09;-3.180968127469436e-09;-4.07204435370828e-09;-5.781808446454141e-09;-4.892656840447183e-09;-4.105040289312342e-09;-6.236962013347321e-09;-8.294320924203233e-09;-9.718151842280096e-09;-9.843230199747781e-09;-9.316624041927745e-09;-8.575998008908037e-09;-7.846783148588956e-09;-6.916270441469117e-09;-6.833402404074182e-09;-6.494478782391842e-09;-4.191532557087345e-09;-4.717632574773266e-09;-4.097277102077537e-09;-3.3371570376709966e-09;-2.7191561800343233e-09;-1.7820234809391997e-09;-1.5875635652977644e-09;-1.3001170815962213e-09;-1.0245640854523724e-09;-7.136067245047306e-10;-5.102654710848455e-10;-3.333424391806246e-10;-2.532755770069656e-10;-1.7170881977963594e-10;-1.0692085587457168e-10;-8.624171242090628e-11;-6.692735123901767e-11;-3.964637305945522e-11;-2.0165840692870685e-11;-1.528120217218587e-11;-1.1633841917735506e-11;-8.480167093578236e-12;-4.993741537226159e-12;-3.3637219021973774e-12;-2.4075516721629752e-12;-1.7441030239078093e-12;-1.091026854759386e-12;-4.939391997883537e-13;-3.060059045127613e-13;-3.39961490563725e-13;-2.8782288382348574e-13;-2.027508552654e-13;-8.830667958164778e-14;-1.0946235378719879e-13;-1.7977373672913584e-13;-4.7362016002637247e-14;1.8292977918475186e-14;2.5633686470505673e-15;1.0577378023267649e-14;0.6519478830191688;0.5134478404316125;0.5700727873010951;0.6125853266582314;0.9060925705846837;1.0000000000000002;0.9428208211921074;0.9092896467524068;0.962752432008012;0.9386553474083486;0.9440369166948478;0.9137724249109096;0.9588410487243598;0.9614878747651114;0.9494900137780796;0.9407859860638841;0.917882379179229;0.9165018735579178;0.9357818456575326;0.5257358223489178;0.5379270706897227;0.5147803876422967;0.49654369547540345;0.5918372755062553;0.6286907538917091;0.5518993373140798;0.5071659530962976;0.5386574489294114;0.47700317131644143;0.5796467653621912;0.6391608600993253;0.5569101892869147;0.49543427623104885;0.5058651754701577;0.5612799389203054;0.5484498746081826;0.5483607895608937;0.6025042331930086;0.5925105758593834;0.0;-0.456371968220122;-0.5996884425309043;-0.5303897210926722;-0.4965933315957249;-0.44155726804335255;-0.4014677472903618;-0.462274769148327;-0.5562846513973215;-0.6422737469810778;-0.5733913588645525;-0.5830124387291211;-0.5683724079042953;-0.5564087408700082;-0.5379767814725321;-0.5849633813251525;-0.6272630484694021;-0.5292329942779135;-0.6281045731426141;-0.6098895829440167;-0.6668905689042883;-0.6968741432401816;-0.5783853165008432;-0.7049906844313861;-0.6872751445350606;-0.6360763263626867;-0.6462895099832205;-0.6463360102369378;-0.6128600318689766;-0.5883575397498721;-0.5784159985309824;-0.5441288490701879;-0.6628777940712601;-0.7196319226443266;-0.6084802316755505;-0.49114047866774185;-0.5366815204086252;-0.588590913968433;-0.6268272504987967;-0.600475387721714;-0.609137444204659;-0.6899248481371107;-0.6932348618334984;-0.5619767992500524;-0.42832148110528373;-0.42670340262122974;-0.5682585940773487;-0.4646990714447331;-0.40977821483687604;-0.2470736960044612;-0.4310723788525659;-0.5986780157371866;-0.16785657337361182;0.05493756647424198;0.006617658929991433;0.04846779537168194
