380;0.006450001;0.011458504;0.005320312;0.005747328;0.005960359;0.004449047;0.006452278;0.006472804;0.006051455;0.005161108;-0.000127224;0.004464882;0.013181375;0.013752573;0.007509328;0.005499112;0.006269298;0.010078562;0.005865401;0.00557198;0.005653695;0.009373027;0;0;0;0;0;0.0118265;0.003719163
385;0.01054999;0.012996515;0.007341227;0.006826393;0.008026429;0.006881599;0.008013783;0.007853407;0.007152891;0.007703872;0.005202899;0.004887902;0.01154625;0.014126966;0.009967342;0.010145373;0.007904598;0.013067227;0.007319807;0.006954966;0.006690843;0.011203823;0;0;0;0;0;0.0123751;0.004091035
390;0.02005001;0.016853312;0.013525801;0.013423889;0.014249528;0.01199743;0.012630981;0.012845093;0.010127528;0.015950063;0.006963869;0.008550834;0.018485963;0.022852056;0.017969785;0.018720979;0.018495737;0.019582035;0.011953711;0.011962565;0.011898309;0.019938059;0;0;0;0;0;0.0164556;0.00771146
395;0.03621;0.026866397;0.029430191;0.029109054;0.031292553;0.025355632;0.024603792;0.025999989;0.018587553;0.033519686;0.022537917;0.02091397;0.049232644;0.042278262;0.037493436;0.040605003;0.041601981;0.039749426;0.026181018;0.026012612;0.026799091;0.038243405;0;0;0;0;0;0.027104;0.02089614
400;0.06785001;0.04566574;0.060476279;0.059888311;0.063927032;0.049848508;0.049003304;0.050112258;0.040009071;0.068452126;0.05086503;0.047234927;0.112210447;0.089417756;0.085024355;0.091733366;0.092544776;0.083940215;0.055344128;0.055978847;0.057424498;0.077388961;76.8436058;30.65814869;172.0959715;50.60931114;222.0700103;0.0542471;0.05105252
405;0.1102;0.096349592;0.116333185;0.116530377;0.12249625;0.096770724;0.096625328;0.098874248;0.086341671;0.129658017;0.106598733;0.100992366;0.220319104;0.182252802;0.178232249;0.189766479;0.193133772;0.177138365;0.109024227;0.112678579;0.115030261;0.143471717;506.5514127;520.9487061;649.044727;580.6886911;595.5565192;0.117068;0.1127467
410;0.2074;0.19547755;0.216434869;0.217826442;0.226927858;0.187030258;0.18597189;0.191078834;0.180369548;0.233964232;0.197986993;0.192456135;0.388524871;0.344705039;0.336236498;0.347380865;0.351679678;0.331294863;0.206491314;0.211380726;0.216873758;0.255870685;1004.119245;1065.977004;1216.107676;1180.632114;1055.62053;0.240245;0.2260946
415;0.3713;0.374280086;0.39931392;0.402472696;0.413341301;0.36394119;0.360837454;0.365099385;0.360413449;0.424206854;0.368504378;0.362601035;0.626587638;0.574833425;0.562458955;0.574275303;0.580919384;0.556373675;0.388448046;0.392507385;0.400293923;0.454710909;2088.453921;2129.579143;2560.721133;2420.574848;2261.150715;0.445994;0.431505
420;0.6456;0.673629613;0.702670657;0.707576906;0.719778976;0.664959922;0.66203437;0.665408328;0.66895925;0.728054336;0.669246565;0.667204104;0.906282231;0.85626195;0.847746537;0.847789733;0.851568456;0.826899594;0.691701459;0.695792577;0.705563295;0.761271068;3572.773059;3585.574726;4433.9609;4127.635854;3972.144375;0.727253;0.7097128
425;1.0390501;1.049898273;1.070386538;1.075749794;1.089573952;1.037078516;1.034075089;1.03585182;1.053630754;1.092060853;1.04582818;1.030697226;1.182170441;1.130532776;1.118348488;1.120053421;1.126713873;1.104458716;1.052700545;1.058670326;1.069846933;1.126254377;5270.063917;5307.358394;6586.610664;6128.516015;5948.349671;1.03541;1.020884
430;1.3856;1.36774947;1.36411166;1.370903454;1.382770145;1.373777706;1.373588057;1.369854231;1.406775973;1.407259216;1.376209147;1.355959924;1.382441386;1.348352976;1.34421502;1.365805759;1.371806569;1.355894191;1.367319752;1.371225672;1.377960367;1.413333248;6944.477257;7078.234141;8707.526465;8161.28331;7896.698276;1.33272;1.286132
435;1.62296;1.594621454;1.571076214;1.577765202;1.585876628;1.588526971;1.588364312;1.584691426;1.621893235;1.603510501;1.585584908;1.587152996;1.592728902;1.56439791;1.559919754;1.566507633;1.568190748;1.557728801;1.601409504;1.593428233;1.59914388;1.611220152;8251.203163;8480.501811;10347.39557;9766.254011;9406.281299;1.5426;1.474784
440;1.74706;1.743094749;1.711571429;1.715071205;1.722722153;1.724488952;1.72178422;1.717598264;1.746490754;1.713868491;1.729615282;1.750474614;1.712198709;1.699100889;1.698921972;1.698024177;1.701024184;1.695679964;1.720916609;1.707615717;1.711558113;1.740466642;8924.333375;9180.667884;11164.52211;10578.3652;10161.72219;1.69202;1.652572
445;1.7826;1.800533137;1.775955065;1.779676503;1.780003663;1.80207012;1.799085663;1.801108302;1.804904935;1.782806519;1.805360363;1.801111216;1.770555226;1.775294925;1.778807735;1.774288729;1.771150162;1.772554842;1.7826;1.777130024;1.776822205;1.776393658;9120.343219;9347.724497;11386.93905;10780.02771;10350.45992;1.7661;1.74431
450;1.77211;1.77900145;1.769652954;1.774409992;1.773118063;1.805642247;1.808516243;1.80351499;1.796959576;1.773419546;1.822629518;1.807724394;1.7826;1.7826;1.7826;1.7826;1.7826;1.7826;1.781246746;1.7826;1.7826;1.7826;9093.481366;9270.274084;11370.42734;10686.65653;10277.92905;1.74631;1.769405
455;1.7441;1.753923563;1.756825698;1.760138365;1.758019219;1.757704153;1.756605336;1.759693927;1.734236089;1.725467571;1.781081998;1.778481063;1.742265163;1.749100813;1.75459809;1.758641449;1.757620253;1.764756103;1.743009259;1.738990639;1.742251937;1.744361277;8919.003658;9051.722571;11194.53934;10434.49552;10049.98998;1.73774;1.733593
460;1.6692;1.644668017;1.664647742;1.665172954;1.662240563;1.685245084;1.69309856;1.682799269;1.658663622;1.641438903;1.650053744;1.672377639;1.65125058;1.659665651;1.663599729;1.674027545;1.669610086;1.676611412;1.648117858;1.635859836;1.636402064;1.652114518;8556.092897;8673.500349;10772.56619;10025.55944;9640.523984;1.63242;1.634148
465;1.5281;1.458787092;1.488687445;1.490715725;1.484986132;1.522524308;1.521121536;1.528192526;1.497707357;1.493443612;1.464991394;1.480257539;1.518687288;1.524866782;1.527010546;1.514522683;1.507013922;1.516804042;1.507248186;1.492862263;1.491562282;1.471619331;7844.145033;7984.624055;9890.973554;9260.590189;8878.308142;1.47285;1.47268
470;1.28764;1.233151338;1.255380744;1.25834714;1.251863601;1.293636377;1.294449179;1.294167254;1.279579582;1.264187509;1.297641922;1.29159732;1.301462755;1.29479657;1.295549396;1.292254375;1.28869099;1.296772405;1.269207139;1.260293911;1.262662405;1.278164793;6672.953201;6869.42496;8411.23955;7976.18478;7634.497082;1.24796;1.2857
475;1.0419;1.022383147;1.033139638;1.03693118;1.031369777;1.037445754;1.045474769;1.03945787;1.040555954;1.022834161;1.05425092;1.048915271;1.044531354;1.04195697;1.041409629;1.044397302;1.040135031;1.042373373;1.017914244;1.016075211;1.019834967;1.030979809;5311.037311;5538.952056;6693.080479;6425.651645;6154.882941;1.01631;1.055199
480;0.8129501;0.813716061;0.808366397;0.811616338;0.807366624;0.818816576;0.82013286;0.820505929;0.831043335;0.813065734;0.829663995;0.831699049;0.825215687;0.815766456;0.813649988;0.825057635;0.823527741;0.823077037;0.790047749;0.793578855;0.793726459;0.802855019;4083.209287;4266.7727;5165.119941;4942.634932;4753.151965;0.801529;0.8349765
485;0.6162;0.616960891;0.610236529;0.612864189;0.609774615;0.615847679;0.615408423;0.615629428;0.635302847;0.613201602;0.615599852;0.622128569;0.640898431;0.62778892;0.625043739;0.630954877;0.631532977;0.628982105;0.611310793;0.613423892;0.613922916;0.615286253;3086.781029;3193.146887;3933.470746;3693.443386;3573.018845;0.623947;0.6429217
490;0.46518;0.479764951;0.463741059;0.467433189;0.464912895;0.459126799;0.458929883;0.459255723;0.479774495;0.462713326;0.464602983;0.464976625;0.476150536;0.465105632;0.463569032;0.476644697;0.476563887;0.473351962;0.461268106;0.460953341;0.462770427;0.465567317;2342.019114;2396.498135;3001.991118;2768.771338;2687.268435;0.481443;0.4944814
495;0.3533;0.375453704;0.359399881;0.361844163;0.360700894;0.352740695;0.352215621;0.350900876;0.370758355;0.353857182;0.363011476;0.362018913;0.374042801;0.361325164;0.358779533;0.364974003;0.364857772;0.362131687;0.354305246;0.353592045;0.355170724;0.364002748;1803.375497;1831.740793;2316.696913;2114.488926;2051.483564;0.377876;0.3800198
500;0.272;0.298301028;0.284265496;0.286798904;0.28416756;0.273709627;0.27450971;0.275072957;0.290971053;0.278132524;0.287013696;0.286049069;0.290120562;0.278046403;0.276683424;0.277757992;0.277177795;0.275199767;0.276710129;0.277537445;0.277734845;0.273973097;1405.795489;1418.054087;1805.694954;1634.99104;1585.96599;0.303912;0.3055746
505;0.2123;0.220292735;0.205905767;0.206792264;0.204351207;0.200807632;0.201618204;0.201435328;0.213555622;0.203184156;0.212706356;0.213014851;0.205526302;0.195822652;0.19396562;0.19924582;0.199121297;0.196953982;0.201506245;0.20352072;0.203467181;0.201362638;1091.228493;1092.204229;1399.349704;1257.467556;1220.728507;0.221855;0.2279393
510;0.1582;0.151384337;0.142250898;0.142220541;0.140471941;0.138379454;0.138627996;0.138516557;0.145601866;0.138030148;0.144519754;0.146526868;0.13333634;0.126861194;0.124802446;0.131601593;0.131183695;0.128414843;0.138771517;0.140934241;0.141376171;0.138236762;815.2088154;808.2546749;1042.849658;929.5215521;902.3689914;0.157526;0.1610814
515;0.1117;0.108556858;0.101059927;0.100515875;0.098073855;0.097546648;0.098040771;0.098239527;0.101171485;0.096075825;0.102239233;0.104029084;0.088060602;0.082172716;0.080711694;0.087608947;0.087481098;0.085529641;0.095830541;0.09766507;0.097909567;0.092966855;584.5086881;573.0940203;745.0050473;658.1779251;638.3717561;0.111545;0.1196987
520;0.07824999;0.076474551;0.070062272;0.068762776;0.066123016;0.069041356;0.069596526;0.06999258;0.069356346;0.065866043;0.074305382;0.076016962;0.057086516;0.051452225;0.050207277;0.055842927;0.056010597;0.054307829;0.065497707;0.066823948;0.067260588;0.061169006;414.6657864;402.4980146;525.4489995;460.6308871;446.6396177;0.0789742;0.07927195
525;0.05725001;0.052687495;0.047460166;0.045879653;0.04303369;0.047783284;0.048104003;0.048499679;0.045303597;0.04301585;0.051869784;0.053802222;0.034045696;0.029438233;0.027697752;0.034249501;0.034154195;0.032944826;0.043963957;0.04503053;0.045527325;0.036902089;294.0368389;283.5035271;369.7704825;322.5731408;312.788059;0.0560025;0.05575356
