390,0.00012,0.009887,0.0025137,0.0023936,0.0074634,0.0089473,0.0039659,0.0035654,0,0,0.00047696,0.00029697,0,0.0022855,0.00020065,0.0011144,0.0011259,0.0011196,0.00018348,0.00018559,0.00018453,0.0024532,0.0024784,0.0024646,0.0025781,0.0026045,0.0025906,0.0024205,0.0024447,0.002432,-0.0011884,0.00060613,0.0034823,0.0036908,0.0032431,0.003558,0.0033225,0.0035658,0.00010489,0.0033106,5.3695e-05,8.8012e-05,0.00071244,0.00016754,0.00078882,0.00011219,0.0005259,2.1136e-06,0.001166,0.00040811,5.1508e-05,0.0005073,0.00041975,0.00025856,0.00074861,0.003515,0.0054208,0.00034379,0.00030272,-4.9925e-05,0.0051602,0.0044782,0.0002191,0.00015952,0.00021452,0.00041326,0.0012862,4.7028e-05,0.00049747,6.7749e-05,0.001685,3.4676e-06,3.3611e-06,0.0004638,0.00030609,0.00029239,0.0022561,0.00023488
391,0.00013546,0.00991,0.0026232,0.0024187,0.0076171,0.00904,0.0040947,0.0036484,0,0,0.00049756,0.0003825,0.00013577,0.0023244,0.00021188,0.0011771,0.0011898,0.0011828,0.00023447,0.0002374,0.00023582,0.0025357,0.0025627,0.002548,0.0026566,0.002685,0.0026702,0.0024975,0.0025236,0.0025098,-0.0013844,0.00059236,0.003584,0.0037948,0.00334,0.003654,0.0034203,0.0036761,0.00012989,0.0034142,6.2493e-05,0.00010827,0.00084244,0.00018495,0.00080233,0.00013108,0.00065742,8.1946e-06,0.0014185,0.00053366,5.0657e-05,0.00064828,0.00055483,0.00033299,0.00074811,0.0034663,0.005495,0.00035845,0.000317,-2.2005e-06,0.0052872,0.0046155,0.00022958,0.00016143,0.0002517,0.00045083,0.0013317,4.3153e-05,0.00055765,9.5011e-05,0.002434,3.5504e-06,3.4471e-06,0.0004805,0.00038425,0.00036736,0.0022929,0.00024964
392,0.00015191,0.0099283,0.0027375,0.0024433,0.0077635,0.0091393,0.0042318,0.0037269,0,0,0.00051969,0.00048228,0.00032745,0.0023623,0.00022633,0.001247,0.0012612,0.0012533,0.00029198,0.00029588,0.00029363,0.0026263,0.0026557,0.0026395,0.0027422,0.0027733,0.0027567,0.0025815,0.0026102,0.0025948,-0.0016265,0.00057719,0.003687,0.0038995,0.0034385,0.0037507,0.0035198,0.0037884,0.00015862,0.0035195,7.3363e-05,0.00013285,0.00098739,0.0002063,0.0008197,0.00015421,0.00080677,1.5763e-05,0.001701,0.00067776,5.0122e-05,0.0008085,0.00071005,0.00041854,0.00074756,0.0033939,0.0055677,0.00037467,0.00033289,5.2314e-05,0.0054223,0.0047618,0.00024121,0.00016162,0.00029169,0.0004884,0.0013805,3.0288e-05,0.00059071,0.00012974,0.0033836,3.6453e-06,3.5434e-06,0.00049609,0.00047193,0.00045085,0.0023283,0.00026412
393,0.00017033,0.0099442,0.0028572,0.0024676,0.0079062,0.0092424,0.0043738,0.003803,0,0,0.00054106,0.00059869,0.00055108,0.0024007,0.00024519,0.001328,0.0013438,0.0013348,0.00036078,0.00036577,0.0003628,0.0027291,0.0027611,0.0027433,0.0028386,0.0028727,0.0028542,0.0026767,0.0027083,0.002691,-0.0019071,0.00056331,0.0037938,0.0040072,0.0035405,0.0038501,0.0036231,0.0039053,0.00019361,0.0036286,9.1531e-05,0.00017099,0.0011553,0.00024621,0.00085837,0.00019307,0.00098434,2.9881e-05,0.0020243,0.00085281,5.6891e-05,0.00099733,0.00089432,0.00051683,0.00074715,0.0033134,0.0056456,0.00039339,0.00035142,0.00011343,0.0055664,0.0049178,0.00025484,0.00016454,0.00033408,0.00052597,0.0014384,1.87e-05,0.00062819,0.00016935,0.0044138,3.7631e-06,3.6611e-06,0.00051071,0.00057455,0.00054865,0.0023647,0.00028063
394,0.0001917,0.0099601,0.0029828,0.0024915,0.0080489,0.0093461,0.0045171,0.0038788,0,0,0.00055937,0.00073411,0.00078269,0.0024409,0.00026967,0.0014238,0.0014412,0.0014313,0.00044568,0.00045182,0.00044817,0.0028483,0.0028828,0.0028636,0.00295,0.0029867,0.0029666,0.0027874,0.0028217,0.0028028,-0.0022182,0.00055342,0.0039066,0.0041202,0.0036479,0.003954,0.0037318,0.0040293,0.0002374,0.0037439,0.00012222,0.00023194,0.0013543,0.00031927,0.00093574,0.00025916,0.0012005,5.561e-05,0.0023996,0.0010712,7.7955e-05,0.0012241,0.0011166,0.0006295,0.00074707,0.0032401,0.0057352,0.00041554,0.00037359,0.00018097,0.0057201,0.0050837,0.00027131,0.00017462,0.00037845,0.00056354,0.0015107,1.8651e-05,0.00070163,0.00021122,0.0054045,3.9147e-06,3.8113e-06,0.00052448,0.00069752,0.00066655,0.0024042,0.00030152
395,0.000217,0.0099782,0.0031148,0.002515,0.0081951,0.0094477,0.0046581,0.0039564,0,0,0.00057235,0.00089091,0.00099833,0.0024842,0.00030097,0.0015382,0.0015571,0.0015466,0.00055146,0.00055877,0.00055458,0.0029878,0.0030242,0.0030043,0.0030801,0.0031187,0.0030977,0.0029178,0.0029541,0.0029343,-0.0025522,0.00055018,0.0040277,0.004241,0.0037626,0.0040642,0.0038479,0.004163,0.0002925,0.0038676,0.00017066,0.00032493,0.0015924,0.00044009,0.0010692,0.00036397,0.0014656,9.8011e-05,0.0028376,0.0013453,0.0001203,0.0014982,0.0013857,0.00075816,0.00074753,0.0031894,0.0058432,0.00044208,0.00040042,0.00025472,0.0058842,0.0052601,0.00029147,0.00019632,0.00042438,0.00060111,0.0016032,4.0408e-05,0.00084258,0.00025275,0.0062358,4.1109e-06,4.0052e-06,0.00053752,0.00084626,0.00081032,0.0024491,0.00032911
396,0.00024651,0.009997,0.0032528,0.0025379,0.0083428,0.0095486,0.0047987,0.0040343,0,0,0.00057693,0.0010675,0.001182,0.0025268,0.00033726,0.0016693,0.0016892,0.0016787,0.00067644,0.00068486,0.00068039,0.0031458,0.0031834,0.0031638,0.0032271,0.0032668,0.003246,0.0030661,0.0031036,0.003084,-0.0028942,0.00054205,0.0041562,0.0043686,0.0038839,0.0041801,0.0039707,0.0043055,0.00035797,0.0039989,0.00023475,0.00044651,0.001868,0.00060358,0.0012527,0.00050354,0.0017773,0.00015499,0.0033368,0.0016718,0.00018107,0.0018177,0.0016999,0.00090263,0.00074643,0.0031546,0.0059671,0.00047265,0.00043154,0.00033497,0.0060587,0.005447,0.00031501,0.00022768,0.00047216,0.00063868,0.0017132,7.9492e-05,0.0010525,0.00029504,0.0069111,4.3488e-06,4.2388e-06,0.00054988,0.0010192,0.00097914,0.0024967,0.0003608
397,0.00027958,0.010015,0.0033965,0.0025603,0.0084896,0.0096508,0.0049411,0.0041111,0,0,0.00057464,0.0012623,0.0013497,0.0025676,0.00037775,0.0018144,0.0018352,0.0018251,0.00081745,0.00082694,0.00082237,0.0033195,0.0033578,0.0033392,0.0033886,0.0034285,0.0034088,0.0032295,0.0032675,0.0032489,-0.0032494,0.00052723,0.0042905,0.0045014,0.0040105,0.0043004,0.0040989,0.004455,0.00043211,0.0041361,0.00031101,0.00059051,0.0021758,0.00080001,0.0014746,0.00067022,0.0021286,0.00022316,0.0038899,0.0020423,0.00025561,0.0021764,0.0020534,0.0010618,0.00074365,0.0031254,0.0061025,0.00050662,0.00046627,0.00042182,0.0062432,0.0056442,0.00034135,0.00026576,0.00052205,0.00067625,0.001837,0.00012906,0.0013105,0.00033981,0.0075104,4.6212e-06,4.5048e-06,0.00056147,0.0012128,0.0011692,0.0025454,0.00039502
398,0.00031578,0.010034,0.0035464,0.0025824,0.0086386,0.009752,0.0050827,0.0041891,0,0,0.00057006,0.0014777,0.0015254,0.0026127,0.00042516,0.0019767,0.0019984,0.0019887,0.00097697,0.00098763,0.00098298,0.0035118,0.0035506,0.0035334,0.0035671,0.003607,0.0035886,0.0034107,0.003449,0.0034316,-0.0036401,0.00052306,0.0044321,0.0046409,0.0041436,0.0044261,0.0042336,0.004613,0.00051636,0.0042807,0.00040257,0.00076213,0.002518,0.001037,0.0017441,0.00086993,0.0025231,0.00030568,0.0044992,0.002462,0.0003482,0.0025771,0.0024486,0.001236,0.00074231,0.0031119,0.0062531,0.00054451,0.00050517,0.0005149,0.0064375,0.0058515,0.00037097,0.00031346,0.00057366,0.00071382,0.0019785,0.00019583,0.0016141,0.00038544,0.0080285,4.9325e-06,4.809e-06,0.00057224,0.0014294,0.0013816,0.0025995,0.00043571
399,0.00035473,0.010058,0.003703,0.0026043,0.008793,0.0098499,0.005221,0.0042704,0,0,0.00056777,0.0017161,0.0017331,0.0026681,0.00048226,0.0021592,0.0021819,0.0021725,0.0011575,0.0011696,0.0011647,0.0037257,0.0037653,0.003749,0.0037653,0.0038055,0.003788,0.0036122,0.0036509,0.0036346,-0.0040884,0.00054689,0.0045822,0.0047884,0.0042843,0.0045587,0.0043759,0.004781,0.00061217,0.004434,0.00051261,0.00096656,0.0028971,0.0013222,0.0020703,0.0011086,0.0029646,0.0004057,0.0051674,0.002936,0.00046313,0.0030226,0.0028883,0.0014255,0.00074555,0.0031241,0.0064227,0.00058687,0.00054881,0.00061381,0.0066419,0.0060688,0.00040437,0.00037368,0.00062654,0.00075139,0.0021415,0.00028652,0.0019613,0.00043031,0.0084604,5.2869e-06,5.1571e-06,0.00058213,0.0016711,0.0016178,0.0026629,0.00048676
400,0.000396,0.010088,0.0038669,0.0026263,0.0089558,0.0099421,0.0053534,0.0043573,0,0,0.00057235,0.0019798,0.0019967,0.0027396,0.00055178,0.002365,0.0023893,0.0023795,0.0013616,0.0013753,0.0013699,0.0039641,0.004005,0.0039888,0.0039858,0.004027,0.0040097,0.0038366,0.0038764,0.0038603,-0.0046166,0.00061603,0.0047423,0.0049455,0.0044336,0.0046992,0.0045268,0.0049605,0.00072097,0.0045971,0.00064425,0.001209,0.0033153,0.0016632,0.0024624,0.0013922,0.0034567,0.00052636,0.005897,0.0034694,0.0006047,0.0035158,0.003375,0.0016306,0.00075653,0.003172,0.0066152,0.0006342,0.00059775,0.00071817,0.0068565,0.0062961,0.00044202,0.00044934,0.00068031,0.00078896,0.0023298,0.00040784,0.0023496,0.00047278,0.0088008,5.6889e-06,5.5549e-06,0.00059111,0.0019403,0.0018789,0.0027399,0.00055211
401,0.00043542,0.010124,0.0040363,0.0026487,0.0091305,0.010027,0.0054764,0.0044501,0,0,0.00058685,0.002272,0.0023321,0.0028317,0.00063608,0.0025979,0.0026242,0.0026135,0.001593,0.0016089,0.0016025,0.0042308,0.0042738,0.0042567,0.0042322,0.0042753,0.0042573,0.0040874,0.0041289,0.0041123,-0.0052781,0.00074685,0.0049139,0.0051136,0.0045931,0.0048487,0.0046877,0.0051534,0.00084471,0.004772,0.00080094,0.0014968,0.0037863,0.0020736,0.0029364,0.0017315,0.0040149,0.00067067,0.0067088,0.0040783,0.00077724,0.0040722,0.0039238,0.0018546,0.00076528,0.0032632,0.0068355,0.00068727,0.00065282,0.00082878,0.007083,0.0065349,0.00048457,0.00054259,0.00073451,0.00082206,0.0025473,0.00057793,0.002791,0.00051213,0.0090073,6.1244e-06,5.9916e-06,0.00059873,0.0022421,0.0021697,0.0028342,0.00063454
402,0.00047327,0.010164,0.0042109,0.0026714,0.009315,0.010106,0.0055917,0.0045473,0,0,0.00060821,0.0025912,0.0027234,0.0029402,0.00073334,0.0028559,0.0028847,0.0028726,0.0018501,0.0018684,0.0018609,0.0045239,0.0045696,0.0045509,0.0045028,0.0045482,0.0045289,0.0043629,0.0044066,0.0043889,-0.0060583,0.0009278,0.0050962,0.0052917,0.0047618,0.0050064,0.004858,0.0053586,0.00098242,0.0049575,0.0009806,0.0018265,0.0043086,0.0025481,0.003486,0.0021227,0.0046366,0.00083655,0.0076011,0.0047591,0.00097788,0.0046898,0.004533,0.0020974,0.00076973,0.003391,0.0070812,0.00074573,0.00071366,0.0009459,0.0073213,0.0067853,0.00053171,0.0006515,0.00078941,0.00085071,0.0027913,0.0007923,0.0032868,0.00054944,0.0090834,6.5905e-06,6.4632e-06,0.00060504,0.002575,0.0024894,0.0029428,0.00073144
403,0.00051581,0.010209,0.0043932,0.0026939,0.0095042,0.010182,0.0057046,0.0046484,0,0,0.00063187,0.0029325,0.0031467,0.0030588,0.00084001,0.0031333,0.0031647,0.0031509,0.0021272,0.0021481,0.0021392,0.0048376,0.0048861,0.0048656,0.0047921,0.0048403,0.0048192,0.0046578,0.004704,0.0046848,-0.0068767,0.0011343,0.0052867,0.0054777,0.0049379,0.0051707,0.0050355,0.0055735,0.0011312,0.0051513,0.001178,0.002187,0.0048616,0.0030667,0.0040874,0.0025493,0.0052989,0.0010195,0.0085426,0.005488,0.0012001,0.0053455,0.0051799,0.0023539,0.00078478,0.003544,0.0073447,0.00080844,0.00077899,0.0010683,0.0075688,0.0070448,0.00058244,0.00077282,0.00084568,0.00088159,0.0030562,0.0010238,0.0038195,0.00058581,0.0090927,7.1083e-06,6.9862e-06,0.00061067,0.0029313,0.0028308,0.0030605,0.00083862
404,0.0005693,0.01026,0.0045859,0.0027158,0.009693,0.010257,0.0058201,0.004753,0,0,0.00065324,0.0032912,0.003578,0.0031812,0.00095256,0.0034242,0.0034584,0.0034429,0.0024184,0.0024421,0.0024317,0.0051659,0.0052175,0.0051949,0.0050948,0.0051459,0.005123,0.0049668,0.0050156,0.0049948,-0.0076532,0.0013419,0.005483,0.0056692,0.0051192,0.0053401,0.0052181,0.005795,0.0012881,0.0053509,0.0013881,0.0025674,0.0054246,0.0036091,0.0047171,0.0029951,0.0059784,0.0012149,0.0095023,0.006241,0.0014375,0.0060159,0.005842,0.0026189,0.00082535,0.0037107,0.0076183,0.00087426,0.00084758,0.0011948,0.0078228,0.0073113,0.00063582,0.00090332,0.000904,0.00092139,0.0033364,0.0012451,0.0043713,0.00062233,0.0090989,7.6986e-06,7.5769e-06,0.00061629,0.0033034,0.0031868,0.0031816,0.00095192
405,0.00064,0.010317,0.0047913,0.0027366,0.0098765,0.010335,0.0059433,0.0048606,0,0,0.00066774,0.0036626,0.0039933,0.0033011,0.0010674,0.0037229,0.0037598,0.0037427,0.0027182,0.0027447,0.0027328,0.0055029,0.0055576,0.0055329,0.0054056,0.0054595,0.0054348,0.0052845,0.005336,0.0053135,-0.0083074,0.001526,0.0056828,0.0058638,0.0053038,0.005513,0.0054035,0.0060205,0.0014503,0.0055535,0.0016056,0.0029567,0.005977,0.0041549,0.0053512,0.0034437,0.0066521,0.0014183,0.010449,0.0069944,0.0016835,0.0066777,0.0064967,0.0028874,0.00090636,0.0038793,0.0078945,0.00094205,0.00091816,0.0013243,0.0080806,0.0075825,0.00069086,0.0010398,0.00096503,0.0009768,0.0036261,0.0014292,0.0049246,0.00066011,0.0091658,8.3826e-06,8.2519e-06,0.00062254,0.0036837,0.0035503,0.0033009,0.0010672
406,0.00072674,0.01038,0.0050079,0.0027567,0.010058,0.010412,0.0060707,0.0049715,0,0,0.00067384,0.0040578,0.0044086,0.003418,0.0011853,0.0040361,0.004076,0.0040571,0.0030336,0.003063,0.0030495,0.0058565,0.0059144,0.0058876,0.0057314,0.0057883,0.0057617,0.0056182,0.0056727,0.0056481,-0.0088331,0.001674,0.0058874,0.006063,0.0054928,0.0056904,0.0055931,0.0062516,0.0016195,0.0057609,0.001834,0.0033621,0.006532,0.0047174,0.0060053,0.0039064,0.007335,0.0016328,0.011402,0.0077639,0.0019427,0.007346,0.0071585,0.0031621,0.0010219,0.0040598,0.0081778,0.0010124,0.00099136,0.0014568,0.0083433,0.0078592,0.00074802,0.0011843,0.0010254,0.0010517,0.0039341,0.0015683,0.0054971,0.00069806,0.0092924,9.1511e-06,8.9953e-06,0.00062939,0.0040818,0.0039298,0.0034179,0.001185
407,0.00082533,0.010447,0.0052342,0.0027762,0.010241,0.010489,0.0061987,0.005086,0,0,0.00067461,0.0044799,0.0048399,0.0035362,0.0013084,0.0043677,0.0044107,0.00439,0.0033686,0.0034011,0.0033858,0.0062307,0.0062919,0.0062629,0.0060759,0.0061359,0.0061073,0.0059716,0.0060294,0.0060023,-0.0092837,0.0018022,0.0060985,0.0062684,0.0056875,0.0058733,0.0057883,0.0064902,0.0017976,0.0059745,0.0020767,0.0037911,0.0071032,0.0053102,0.0066952,0.0043939,0.0080426,0.0018615,0.012383,0.0085655,0.0022196,0.0080363,0.0078427,0.0034463,0.0011621,0.0042597,0.0084732,0.001086,0.001068,0.0015933,0.0086127,0.0081429,0.00080796,0.0013391,0.0010847,0.0011416,0.004264,0.0016807,0.0061008,0.00073545,0.0094361,9.9902e-06,9.7962e-06,0.00063641,0.0045029,0.0043301,0.0035362,0.0013081
408,0.00093755,0.010521,0.0054723,0.0027949,0.01042,0.010566,0.006333,0.0052036,0,0,0.00067232,0.0049123,0.0052632,0.0036563,0.0014359,0.0047076,0.0047538,0.0047312,0.0037123,0.0037479,0.0037308,0.0066136,0.0066782,0.0066468,0.0064284,0.0064917,0.0064609,0.0063335,0.0063948,0.0063651,-0.0096687,0.0019296,0.0063139,0.0064777,0.0058863,0.0060603,0.0059872,0.0067337,0.001982,0.0061923,0.0023285,0.0042326,0.007671,0.0059134,0.0073977,0.0048896,0.0087523,0.0020996,0.013362,0.0093754,0.0025071,0.008726,0.0085271,0.0037361,0.0013357,0.0044646,0.008774,0.001162,0.0011472,0.0017334,0.0088872,0.0084324,0.00086998,0.0015009,0.0011479,0.0012407,0.004603,0.0017777,0.0067087,0.0007739,0.0095986,1.0914e-05,1.0678e-05,0.00064364,0.0049323,0.0047384,0.0036565,0.0014356
