430;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0216;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116;0.0116
435;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.02684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684;0.01684
440;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.033;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023;0.023
445;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0398;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298;0.0298
450;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.048;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038;0.038
455;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.058;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048;0.048
460;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.07;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06
465;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0839;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739;0.0739
470;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.10098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098;0.09098
475;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1226;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126;0.1126
480;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.14902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902;0.13902
485;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1793;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693;0.1693
490;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.21802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802;0.20802
495;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2686;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586;0.2586
500;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.333;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323;0.323
505;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4173;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073;0.4073
510;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.513;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503;0.503
515;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6182;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082;0.6082
520;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.72;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71
525;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.8032;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932;0.7932
530;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.872;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862;0.862
535;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9248501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501;0.9148501
540;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.964;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954;0.954
545;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9903;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803;0.9803
550;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;1.0049501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501;0.9949501
555;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
